,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,3_3,-55.0,-145.0,-57.638,-141.462,Pacific-Antarctic Ridge,Country not found,5.6,10.0,1264879287470,"(2010, 1, 30)"
1,3_3,-55.0,-145.0,-56.75,-143.75,Pacific-Antarctic Ridge,Country not found,5.3,10.0,1262833880000,"(2010, 1, 7)"
2,3_3,-55.0,-145.0,-56.879,-144.471,Pacific-Antarctic Ridge,Country not found,5.0,10.0,1263146779080,"(2010, 1, 10)"
3,3_11,-55.0,-65.0,-57.664,-65.879,Drake Passage,Country not found,6.3,5.0,1263729601080,"(2010, 1, 17)"
4,3_11,-55.0,-65.0,-57.773,-65.809,Drake Passage,Country not found,5.1,10.0,1264014458720,"(2010, 1, 20)"
5,3_16,-55.0,-15.0,-58.173,-14.695,east of the South Sandwich Islands,Country not found,6.8,13.0,1262667339410,"(2010, 1, 5)"
6,3_33,-55.0,155.0,-53.516,159.28,Macquarie Island region,Country not found,5.6,10.0,1262852946290,"(2010, 1, 7)"
7,4_9,-45.0,-85.0,-41.954,-83.873,West Chile Rise,Country not found,5.0,10.0,1263458528330,"(2010, 1, 14)"
8,4_16,-45.0,-15.0,-41.605,-16.568,southern Mid-Atlantic Ridge,Country not found,5.6,10.0,1262795915940,"(2010, 1, 6)"
9,4_28,-45.0,105.0,-48.293,106.602,southeast Indian Ridge,Country not found,5.3,10.0,1263815179260,"(2010, 1, 18)"
10,4_28,-45.0,105.0,-48.581,107.282,southeast Indian Ridge,Country not found,5.1,10.0,1263815340400,"(2010, 1, 18)"
11,4_34,-45.0,165.0,-49.789,164.192,"Auckland Islands, New Zealand region",Country not found,5.7,10.0,1262771326450,"(2010, 1, 6)"
12,5_0,-35.0,-175.0,-31.728,-177.612,Kermadec Islands region,Country not found,5.9,10.0,1263550442980,"(2010, 1, 15)"
13,5_0,-35.0,-175.0,-31.712,-177.505,Kermadec Islands region,Country not found,5.3,10.0,1263551916600,"(2010, 1, 15)"
14,5_0,-35.0,-175.0,-31.956,-177.89,Kermadec Islands region,Country not found,5.2,45.6,1263767899880,"(2010, 1, 17)"
15,5_0,-35.0,-175.0,-30.218,-177.746,"Kermadec Islands, New Zealand",Country not found,5.1,63.5,1263902645800,"(2010, 1, 19)"
16,5_7,-35.0,-105.0,-34.939,-108.557,southern East Pacific Rise,Country not found,5.1,10.0,1263786661010,"(2010, 1, 18)"
17,5_10,-35.0,-75.0,-36.281,-73.16,"41 km NNW of Tomé, Chile",Country not found,5.1,42.2,1264032914100,"(2010, 1, 21)"
18,5_11,-35.0,-65.0,-31.355,-68.599,"11 km NW of Albardón, Argentina",Argentina,5.4,94.1,1263817714930,"(2010, 1, 18)"
19,5_16,-35.0,-15.0,-38.904,-15.829,Tristan da Cunha region,Country not found,5.4,10.0,1264595495990,"(2010, 1, 27)"
20,5_16,-35.0,-15.0,-39.257,-15.9,Tristan da Cunha region,Country not found,5.3,10.0,1264519326230,"(2010, 1, 26)"
21,5_16,-35.0,-15.0,-38.648,-15.932,Tristan da Cunha region,Country not found,5.2,10.0,1264591236520,"(2010, 1, 27)"
22,5_16,-35.0,-15.0,-39.096,-15.735,Tristan da Cunha region,Country not found,5.0,10.0,1264526431620,"(2010, 1, 26)"
23,5_16,-35.0,-15.0,-39.09,-15.51,Tristan da Cunha region,Country not found,5.0,10.0,1264530939490,"(2010, 1, 26)"
24,5_16,-35.0,-15.0,-38.815,-15.93,Tristan da Cunha region,Country not found,5.0,10.0,1264607279260,"(2010, 1, 27)"
25,5_23,-35.0,55.0,-31.914,57.918,Southwest Indian Ridge,Country not found,5.0,10.0,1264294929210,"(2010, 1, 24)"
26,5_35,-35.0,175.0,-32.935,179.825,south of the Kermadec Islands,Country not found,5.1,35.0,1264428507540,"(2010, 1, 25)"
27,6_0,-25.0,-175.0,-21.508,-174.564,"44 km ESE of ‘Ohonua, Tonga",Country not found,5.1,35.0,1262879301500,"(2010, 1, 7)"
28,6_0,-25.0,-175.0,-28.334,-176.384,Kermadec Islands region,Country not found,5.1,49.4,1264717941010,"(2010, 1, 28)"
29,6_0,-25.0,-175.0,-28.583,-177.881,Kermadec Islands region,Country not found,5.0,85.5,1264196898410,"(2010, 1, 22)"
30,6_0,-25.0,-175.0,-28.264,-176.482,Kermadec Islands region,Country not found,5.0,57.3,1264671443000,"(2010, 1, 28)"
31,6_10,-25.0,-75.0,-28.227,-70.698,"39 km N of Vallenar, Chile",Chile,5.3,57.4,1264830609300,"(2010, 1, 30)"
32,6_11,-25.0,-65.0,-27.584,-65.829,"26 km SW of Aguilares, Argentina",Argentina,5.2,26.8,1263922095360,"(2010, 1, 19)"
33,6_24,-25.0,65.0,-22.874,69.345,Mid-Indian Ridge,Country not found,5.2,10.0,1262356270130,"(2010, 1, 1)"
34,6_35,-25.0,175.0,-21.392,171.341,"296 km SE of Isangel, Vanuatu",Country not found,5.1,35.3,1262831065330,"(2010, 1, 7)"
35,7_0,-15.0,-175.0,-18.599,-173.696,"30 km E of Neiafu, Tonga",Country not found,5.6,35.0,1264455535250,"(2010, 1, 25)"
36,7_0,-15.0,-175.0,-15.656,-174.799,"112 km WNW of Hihifo, Tonga",Country not found,5.5,10.0,1263399683100,"(2010, 1, 13)"
37,7_0,-15.0,-175.0,-15.648,-174.763,"108 km WNW of Hihifo, Tonga",Country not found,5.4,10.0,1263401469120,"(2010, 1, 13)"
38,7_0,-15.0,-175.0,-18.324,-173.215,"88 km ENE of Neiafu, Tonga",Country not found,5.4,35.0,1263850523070,"(2010, 1, 18)"
39,7_0,-15.0,-175.0,-15.338,-173.346,"83 km NE of Hihifo, Tonga",Country not found,5.3,10.0,1264206178560,"(2010, 1, 23)"
40,7_0,-15.0,-175.0,-15.433,-175.054,"146 km WNW of Hihifo, Tonga",Country not found,5.2,10.0,1263401347240,"(2010, 1, 13)"
41,7_0,-15.0,-175.0,-15.626,-174.425,"76 km WNW of Hihifo, Tonga",Country not found,5.1,10.0,1263725185690,"(2010, 1, 17)"
42,7_10,-15.0,-75.0,-16.481,-74.034,"53 km SW of Atico, Peru",Peru,5.1,28.0,1262655265430,"(2010, 1, 5)"
43,7_11,-15.0,-65.0,-17.541,-63.887,"16 km SSW of Villa Yapacaní, Bolivia",Bolivia,5.3,10.0,1264238583950,"(2010, 1, 23)"
44,7_11,-15.0,-65.0,-17.557,-63.903,"18 km SSW of Villa Yapacaní, Bolivia",Bolivia,5.1,10.0,1264239630790,"(2010, 1, 23)"
45,7_16,-15.0,-15.0,-14.1,-14.554,southern Mid-Atlantic Ridge,Country not found,5.8,10.0,1264614165150,"(2010, 1, 27)"
46,7_24,-15.0,65.0,-16.593,67.324,Mid-Indian Ridge,Country not found,5.0,10.0,1262391719690,"(2010, 1, 2)"
47,7_34,-15.0,165.0,-18.948,169.665,"77 km NNE of Isangel, Vanuatu",Vanuatu,5.8,10.0,1264756794440,"(2010, 1, 29)"
