,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,2_1,-65.0,-165.0,-63.697,-166.854,Pacific-Antarctic Ridge,Country not found,5.1,10.0,1325960539330,"(2012, 1, 7)"
1,2_12,-65.0,-55.0,-60.948,-56.113,South Shetland Islands,Country not found,6.6,8.0,1326634819540,"(2012, 1, 15)"
2,2_12,-65.0,-55.0,-60.882,-55.965,South Shetland Islands,Country not found,6.0,10.0,1326637291370,"(2012, 1, 15)"
3,2_12,-65.0,-55.0,-60.752,-56.095,South Shetland Islands,Country not found,5.6,10.0,1326686384590,"(2012, 1, 16)"
4,2_12,-65.0,-55.0,-60.582,-51.411,Scotia Sea,Country not found,5.4,37.6,1327593177600,"(2012, 1, 26)"
5,2_12,-65.0,-55.0,-61.33,-53.571,South Shetland Islands,Country not found,5.1,10.0,1326652869130,"(2012, 1, 15)"
6,2_15,-65.0,-25.0,-60.548,-27.073,South Sandwich Islands region,Country not found,5.6,10.0,1326470543030,"(2012, 1, 13)"
7,2_15,-65.0,-25.0,-60.695,-26.086,South Sandwich Islands region,Country not found,5.0,10.0,1326540896850,"(2012, 1, 14)"
8,2_15,-65.0,-25.0,-60.597,-27.208,South Sandwich Islands region,Country not found,5.0,10.0,1326470081080,"(2012, 1, 13)"
9,2_35,-65.0,175.0,-65.042,177.584,Balleny Islands region,Country not found,5.0,10.0,1327115990710,"(2012, 1, 21)"
10,3_3,-55.0,-145.0,-56.146,-143.95,Pacific-Antarctic Ridge,Country not found,5.2,10.0,1325800521320,"(2012, 1, 5)"
11,3_3,-55.0,-145.0,-58.259,-149.214,Pacific-Antarctic Ridge,Country not found,5.0,10.0,1325393800980,"(2012, 1, 1)"
12,3_15,-55.0,-25.0,-56.759,-25.147,South Sandwich Islands region,Country not found,6.0,13.0,1327211622080,"(2012, 1, 22)"
13,3_15,-55.0,-25.0,-56.655,-24.899,South Sandwich Islands region,Country not found,5.5,10.0,1327212005410,"(2012, 1, 22)"
14,3_15,-55.0,-25.0,-56.336,-27.723,South Sandwich Islands region,South Georgia and the South Sandwich Islands,5.5,7.6,1327422667790,"(2012, 1, 24)"
15,3_15,-55.0,-25.0,-56.718,-25.045,South Sandwich Islands region,Country not found,5.1,10.0,1326726363090,"(2012, 1, 16)"
16,3_15,-55.0,-25.0,-56.754,-24.981,South Sandwich Islands region,Country not found,5.0,10.0,1326718213590,"(2012, 1, 16)"
17,3_20,-55.0,25.0,-52.113,28.152,south of Africa,Country not found,5.5,10.0,1326377468430,"(2012, 1, 12)"
18,3_20,-55.0,25.0,-52.042,28.196,south of Africa,Country not found,5.3,10.0,1326406091100,"(2012, 1, 12)"
19,3_20,-55.0,25.0,-53.252,23.53,south of Africa,Country not found,5.0,10.0,1326334823870,"(2012, 1, 12)"
20,3_20,-55.0,25.0,-53.209,23.746,south of Africa,Country not found,5.0,10.0,1326336758460,"(2012, 1, 12)"
21,4_10,-45.0,-75.0,-45.992,-76.472,"290 km W of Puerto Chacabuco, Chile",Country not found,5.3,10.0,1325724871110,"(2012, 1, 5)"
22,4_34,-45.0,165.0,-46.686,165.778,"175 km WSW of Riverton, New Zealand",Country not found,5.9,20.0,1326955728750,"(2012, 1, 19)"
23,4_34,-45.0,165.0,-46.763,165.604,"190 km WSW of Riverton, New Zealand",Country not found,5.2,14.6,1326963715970,"(2012, 1, 19)"
24,4_34,-45.0,165.0,-46.68,165.714,"180 km W of Riverton, New Zealand",Country not found,5.1,24.1,1327471354750,"(2012, 1, 25)"
25,4_35,-45.0,175.0,-43.476,172.881,"21 km ENE of Christchurch, New Zealand",New Zealand,5.2,13.6,1325436305020,"(2012, 1, 1)"
