,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,2_15,-65.0,-25.0,-60.4342,-26.7517,South Sandwich Islands region,Country not found,5.1,10.0,1558266513440,"(2019, 5, 19)"
1,4_9,-45.0,-85.0,-41.3215,-88.593,West Chile Rise,Country not found,5.0,10.0,1558420384236,"(2019, 5, 21)"
2,4_9,-45.0,-85.0,-44.6681,-80.5208,"Off the coast of Aisen, Chile",Country not found,5.0,10.0,1558678577088,"(2019, 5, 24)"
3,5_0,-35.0,-175.0,-32.9308,-178.8633,south of the Kermadec Islands,Country not found,5.1,35.0,1557713465043,"(2019, 5, 13)"
4,5_0,-35.0,-175.0,-31.6566,-178.7822,Kermadec Islands region,Country not found,5.0,86.55,1559154112558,"(2019, 5, 29)"
5,5_7,-35.0,-105.0,-36.098,-100.7443,southeast of Easter Island,Country not found,5.4,10.0,1558546574523,"(2019, 5, 22)"
6,5_7,-35.0,-105.0,-35.7036,-103.8318,southeast of Easter Island,Country not found,5.0,10.0,1557864067028,"(2019, 5, 14)"
7,5_10,-35.0,-75.0,-35.0632,-74.0153,"149 km WNW of Constitución, Chile",Country not found,5.2,10.0,1558070848234,"(2019, 5, 17)"
8,5_35,-35.0,175.0,-34.6032,179.7741,south of the Kermadec Islands,Country not found,5.5,86.0,1557590776459,"(2019, 5, 11)"
9,5_35,-35.0,175.0,-39.4368,178.3629,"92 km SSE of Gisborne, New Zealand",Country not found,5.1,10.0,1557832596968,"(2019, 5, 14)"
10,6_0,-25.0,-175.0,-28.6675,-176.7791,Kermadec Islands region,Country not found,5.7,10.0,1557458613007,"(2019, 5, 10)"
11,6_0,-25.0,-175.0,-28.5409,-176.7579,Kermadec Islands region,Country not found,5.4,18.28,1557929337990,"(2019, 5, 15)"
12,6_0,-25.0,-175.0,-23.3599,-174.7275,"225 km S of ‘Ohonua, Tonga",Country not found,5.2,10.0,1557748870894,"(2019, 5, 13)"
13,6_0,-25.0,-175.0,-29.9504,-177.9267,"Kermadec Islands, New Zealand",Country not found,5.1,10.0,1556854961410,"(2019, 5, 3)"
14,6_0,-25.0,-175.0,-28.5642,-177.0228,Kermadec Islands region,Country not found,5.0,10.0,1557459797634,"(2019, 5, 10)"
15,6_6,-25.0,-115.0,-24.4878,-115.8471,southern East Pacific Rise,Country not found,5.5,10.0,1556928467061,"(2019, 5, 4)"
16,6_6,-25.0,-115.0,-24.2675,-115.9506,southern East Pacific Rise,Country not found,5.0,10.0,1556866527428,"(2019, 5, 3)"
17,6_6,-25.0,-115.0,-24.1519,-115.9052,southern East Pacific Rise,Country not found,5.0,10.0,1556944423090,"(2019, 5, 4)"
18,6_34,-25.0,165.0,-21.6619,169.7779,"196 km E of Tadine, New Caledonia",Country not found,6.3,20.0,1558229009151,"(2019, 5, 19)"
19,6_34,-25.0,165.0,-21.6074,169.4692,"164 km E of Tadine, New Caledonia",Country not found,6.3,20.0,1558277810691,"(2019, 5, 19)"
20,6_34,-25.0,165.0,-21.7313,169.5758,"176 km E of Tadine, New Caledonia",Country not found,6.0,16.0,1558276031826,"(2019, 5, 19)"
21,6_34,-25.0,165.0,-21.6535,169.7938,"198 km E of Tadine, New Caledonia",Country not found,5.7,19.0,1558623738599,"(2019, 5, 23)"
22,6_34,-25.0,165.0,-21.6697,169.6875,"187 km E of Tadine, New Caledonia",Country not found,5.1,10.0,1558278108135,"(2019, 5, 19)"
23,7_0,-15.0,-175.0,-17.0383,-174.0031,"121 km S of Hihifo, Tonga",Country not found,5.2,93.61,1557443210760,"(2019, 5, 9)"
