,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,2_34,-65.0,165.0,-61.6118,161.3346,Balleny Islands region,Country not found,5.7,10.0,1420728990710,"(2015, 1, 8)"
1,3_2,-55.0,-155.0,-56.9072,-150.622,Pacific-Antarctic Ridge,Country not found,5.3,10.0,1420236450420,"(2015, 1, 2)"
2,3_2,-55.0,-155.0,-56.8512,-150.5752,Pacific-Antarctic Ridge,Country not found,5.3,10.0,1420382129230,"(2015, 1, 4)"
3,3_2,-55.0,-155.0,-56.7992,-150.4852,Pacific-Antarctic Ridge,Country not found,5.0,10.0,1420510273580,"(2015, 1, 6)"
4,3_4,-55.0,-135.0,-54.6751,-136.7703,Pacific-Antarctic Ridge,Country not found,5.6,10.0,1422294292680,"(2015, 1, 26)"
5,3_4,-55.0,-135.0,-54.5227,-132.7835,Pacific-Antarctic Ridge,Country not found,5.4,10.0,1420761105160,"(2015, 1, 8)"
6,3_4,-55.0,-135.0,-54.1857,-134.0343,Pacific-Antarctic Ridge,Country not found,5.1,10.0,1420761895890,"(2015, 1, 9)"
7,3_15,-55.0,-25.0,-56.3712,-26.6885,South Sandwich Islands region,Country not found,5.1,48.94,1422047789140,"(2015, 1, 23)"
8,3_20,-55.0,25.0,-52.539,26.5358,south of Africa,Country not found,5.1,11.56,1422642067610,"(2015, 1, 30)"
9,3_20,-55.0,25.0,-52.5325,26.62,south of Africa,Country not found,5.1,8.38,1422643976680,"(2015, 1, 30)"
10,4_9,-45.0,-85.0,-41.3446,-85.4076,West Chile Rise,Country not found,5.1,10.0,1422451533710,"(2015, 1, 28)"
11,4_34,-45.0,165.0,-49.099,164.6792,"Auckland Islands, New Zealand region",Country not found,5.3,31.25,1420503261590,"(2015, 1, 6)"
12,4_35,-45.0,175.0,-43.0546,171.2364,"43 km SSE of Hokitika, New Zealand",New Zealand,5.6,8.06,1420480122490,"(2015, 1, 5)"
13,5_7,-35.0,-105.0,-35.4555,-105.7571,southern East Pacific Rise,Country not found,5.7,8.32,1421622816680,"(2015, 1, 18)"
14,5_7,-35.0,-105.0,-36.3215,-103.6723,southeast of Easter Island,Country not found,5.2,10.0,1420600005360,"(2015, 1, 7)"
15,6_6,-25.0,-115.0,-24.3877,-116.1421,southern East Pacific Rise,Country not found,5.0,10.0,1422482122200,"(2015, 1, 28)"
16,6_10,-25.0,-75.0,-23.3538,-70.8833,"59 km WNW of Antofagasta, Chile",Country not found,5.2,20.56,1421775281240,"(2015, 1, 20)"
17,6_16,-25.0,-15.0,-26.1121,-11.5187,southern Mid-Atlantic Ridge,Country not found,5.2,10.0,1421353753360,"(2015, 1, 15)"
18,6_24,-25.0,65.0,-20.0409,66.3304,Mauritius - Reunion region,Country not found,5.0,10.0,1421021997090,"(2015, 1, 12)"
19,6_24,-25.0,65.0,-29.4628,60.7483,Southwest Indian Ridge,Country not found,5.0,15.08,1422045333540,"(2015, 1, 23)"
20,6_34,-25.0,165.0,-20.8582,168.3797,"92 km NE of Tadine, New Caledonia",Country not found,5.0,29.68,1422246347970,"(2015, 1, 26)"
21,6_35,-25.0,175.0,-21.2452,170.158,"209 km SSE of Isangel, Vanuatu",Country not found,6.0,7.08,1422640676440,"(2015, 1, 30)"
22,6_35,-25.0,175.0,-21.2106,170.1299,southeast of the Loyalty Islands,Country not found,5.1,7.92,1422641470730,"(2015, 1, 30)"
23,6_35,-25.0,175.0,-20.5947,172.6022,Vanuatu region,Country not found,5.0,10.0,1422393995690,"(2015, 1, 27)"
24,7_0,-15.0,-175.0,-19.2852,-174.171,"61 km NNE of Pangai, Tonga",Country not found,5.6,39.77,1422503375190,"(2015, 1, 29)"
25,7_0,-15.0,-175.0,-18.7896,-174.7944,"86 km W of Neiafu, Tonga",Tonga,5.2,82.5,1422299532850,"(2015, 1, 26)"
26,7_0,-15.0,-175.0,-15.8709,-172.9855,"87 km E of Hihifo, Tonga",Country not found,5.1,36.53,1420859674860,"(2015, 1, 10)"
27,7_0,-15.0,-175.0,-15.0938,-173.5881,"97 km NNE of Hihifo, Tonga",Country not found,5.0,10.0,1422652037610,"(2015, 1, 30)"
28,7_16,-15.0,-15.0,-16.4119,-14.0259,southern Mid-Atlantic Ridge,Country not found,5.2,10.0,1421569829010,"(2015, 1, 18)"
29,7_16,-15.0,-15.0,-16.8504,-14.3672,southern Mid-Atlantic Ridge,Country not found,5.0,10.0,1421031860330,"(2015, 1, 12)"
30,7_16,-15.0,-15.0,-16.9135,-14.2311,southern Mid-Atlantic Ridge,Country not found,5.0,10.0,1422588871280,"(2015, 1, 30)"
31,7_34,-15.0,165.0,-17.1556,168.7771,"80 km NE of Port-Vila, Vanuatu",Vanuatu,5.1,29.19,1420318797140,"(2015, 1, 3)"
32,7_34,-15.0,165.0,-17.8523,167.624,"74 km W of Port-Vila, Vanuatu",Country not found,5.0,8.3,1421392396360,"(2015, 1, 16)"
33,8_7,-5.0,-105.0,-4.0948,-104.3043,central East Pacific Rise,Country not found,5.3,10.0,1420196482940,"(2015, 1, 2)"
34,8_10,-5.0,-75.0,-3.3787,-79.9723,"7 km N of Santa Rosa, Ecuador",Ecuador,5.1,79.03,1421408363460,"(2015, 1, 16)"
35,8_24,-5.0,65.0,-5.655,68.3613,Chagos Archipelago region,Country not found,5.6,10.0,1420855546270,"(2015, 1, 10)"
36,8_28,-5.0,105.0,-4.762,102.7939,"95 km SSW of Pagar Alam, Indonesia",Indonesia,5.2,63.5,1421330512010,"(2015, 1, 15)"
37,8_28,-5.0,105.0,-5.3762,102.4643,"172 km SSW of Pagar Alam, Indonesia",Indonesia,5.0,36.51,1421764491290,"(2015, 1, 20)"
38,8_31,-5.0,135.0,-5.587,133.9223,"129 km E of Tual, Indonesia",Indonesia,5.6,20.91,1421094314170,"(2015, 1, 12)"
39,8_31,-5.0,135.0,-5.7726,131.8634,"99 km W of Tual, Indonesia",Indonesia,5.5,56.76,1421537991870,"(2015, 1, 17)"
40,8_32,-5.0,145.0,-5.6549,146.3279,"76 km SE of Madang, Papua New Guinea",Papua New Guinea,5.7,49.0,1421870913600,"(2015, 1, 21)"
41,8_32,-5.0,145.0,-6.3915,147.0644,"eastern New Guinea region, Papua New Guinea",Papua New Guinea,5.2,45.86,1421179438210,"(2015, 1, 13)"
42,8_32,-5.0,145.0,-6.1161,146.691,"75 km NNW of Lae, Papua New Guinea",Papua New Guinea,5.1,52.71,1420641936390,"(2015, 1, 7)"
43,8_32,-5.0,145.0,-5.6589,146.3325,"77 km SE of Madang, Papua New Guinea",Papua New Guinea,5.1,63.33,1421869976810,"(2015, 1, 21)"
44,8_32,-5.0,145.0,-5.3973,146.0865,"38 km ESE of Madang, Papua New Guinea",Papua New Guinea,5.0,58.18,1421126686690,"(2015, 1, 13)"
45,8_33,-5.0,155.0,-7.0181,150.9005,"174 km ESE of Kandrian, Papua New Guinea",Country not found,5.1,35.0,1420415045380,"(2015, 1, 4)"
46,8_33,-5.0,155.0,-4.4676,151.3075,"99 km WSW of Rabaul, Papua New Guinea",Papua New Guinea,5.1,24.68,1420435131880,"(2015, 1, 5)"
47,8_33,-5.0,155.0,-3.5835,154.3044,"241 km ENE of Kokopo, Papua New Guinea",Papua New Guinea,5.1,56.83,1420965566480,"(2015, 1, 11)"
48,8_33,-5.0,155.0,-6.1785,154.4264,"118 km W of Panguna, Papua New Guinea",Country not found,5.1,57.31,1421755638760,"(2015, 1, 20)"
49,9_8,5.0,-95.0,2.2194,-97.0173,west of the Galapagos Islands,Country not found,5.0,18.25,1422523792900,"(2015, 1, 29)"
50,9_9,5.0,-85.0,5.9045,-82.6576,"236 km S of Punta de Burica, Panama",Country not found,6.5,8.0,1420607227510,"(2015, 1, 7)"
51,9_9,5.0,-85.0,5.3788,-82.5474,"288 km SW of Arenas, Panama",Country not found,5.0,10.0,1420608967230,"(2015, 1, 7)"
52,9_24,5.0,65.0,6.5739,60.3653,Carlsberg Ridge,Country not found,5.5,10.0,1420186915900,"(2015, 1, 2)"
53,9_24,5.0,65.0,6.4488,60.2985,Carlsberg Ridge,Country not found,5.4,10.0,1420187152660,"(2015, 1, 2)"
54,9_27,5.0,95.0,1.3368,97.2402,"121 km SSW of Singkil, Indonesia",Indonesia,5.7,12.58,1422319999120,"(2015, 1, 27)"
55,9_27,5.0,95.0,2.5913,96.0946,"34 km WNW of Sinabang, Indonesia",Indonesia,5.1,49.94,1420844351900,"(2015, 1, 9)"
56,9_29,5.0,115.0,4.6079,119.7571,"23 km SSW of Manuk Mangkaw, Philippines",Philippines,5.5,11.0,1421687985650,"(2015, 1, 19)"
57,9_29,5.0,115.0,0.1436,119.9664,"Minahasa, Sulawesi, Indonesia",Indonesia,5.2,61.85,1421280567720,"(2015, 1, 15)"
58,9_30,5.0,125.0,1.1408,126.4303,"113 km WNW of Ternate, Indonesia",Indonesia,5.3,35.0,1422177656390,"(2015, 1, 25)"
59,9_30,5.0,125.0,5.7486,125.3759,"11 km ENE of Pangyan, Philippines",Philippines,5.2,78.36,1421817627630,"(2015, 1, 21)"
60,9_30,5.0,125.0,2.4886,126.4484,"192 km WNW of Tobelo, Indonesia",Indonesia,5.1,48.22,1420229468450,"(2015, 1, 2)"
61,9_30,5.0,125.0,9.6106,122.3764,"9 km SW of Cayhagan, Philippines",Philippines,5.1,56.84,1422256194750,"(2015, 1, 26)"
62,9_30,5.0,125.0,1.6192,126.3367,"148 km NW of Ternate, Indonesia",Indonesia,5.1,44.65,1422499734160,"(2015, 1, 29)"
63,10_8,15.0,-95.0,15.4767,-93.3808,"18 km W of El Palmarcito, Mexico",Mexico,5.5,75.0,1421049447070,"(2015, 1, 12)"
64,10_13,15.0,-45.0,14.5111,-44.9905,northern Mid-Atlantic Ridge,Country not found,5.0,10.0,1420406595150,"(2015, 1, 4)"
65,10_30,15.0,125.0,14.7709,120.2456,"5 km NW of Mabayo, Philippines",Philippines,5.9,59.0,1420918320320,"(2015, 1, 10)"
66,10_30,15.0,125.0,19.4962,121.3316,"99 km N of Namuac, Philippines",Philippines,5.0,29.77,1421938159970,"(2015, 1, 22)"
67,10_32,15.0,145.0,17.9964,146.5629,"Alamagan region, Northern Mariana Islands",Country not found,5.4,79.07,1421823074520,"(2015, 1, 21)"
68,10_32,15.0,145.0,14.9739,147.0548,"142 km E of Saipan, Northern Mariana Islands",Country not found,5.0,45.74,1421708937790,"(2015, 1, 19)"
69,11_23,25.0,55.0,28.728,51.858,"70 km W of F?r?z?b?d, Iran",Iran,5.1,10.1,1420102193200,"(2015, 1, 1)"
70,11_23,25.0,55.0,28.7198,51.8164,"74 km W of F?r?z?b?d, Iran",Iran,5.0,8.72,1420909387580,"(2015, 1, 10)"
71,11_23,25.0,55.0,27.46,56.19,"31 km NNW of Bandar Abbas, Iran",Iran,5.0,9.0,1422216679000,"(2015, 1, 25)"
72,11_28,25.0,105.0,29.3525,103.1991,"59 km WSW of Leshan, China",China,5.3,10.0,1421212898830,"(2015, 1, 14)"
73,11_30,25.0,125.0,24.26,121.7,"32 km NNE of Hualien City, Taiwan",Taiwan,5.1,22.0,1420606113600,"(2015, 1, 7)"
74,11_31,25.0,135.0,29.2716,130.5524,"106 km S of Koshima, Japan",Country not found,5.1,26.19,1420350685910,"(2015, 1, 4)"
75,11_32,25.0,145.0,27.1643,143.5734,"Bonin Islands, Japan region",Country not found,5.0,25.79,1421172223170,"(2015, 1, 13)"
76,11_32,25.0,145.0,28.5725,142.4879,"Bonin Islands, Japan region",Country not found,5.0,20.75,1421555263910,"(2015, 1, 18)"
77,12_20,35.0,25.0,34.4562,25.0882,"61 km S of Pýrgos, Greece",Country not found,5.1,37.0,1422460479020,"(2015, 1, 28)"
78,12_31,35.0,135.0,30.5992,131.432,"43 km ESE of Nishinoomote, Japan",Country not found,5.0,41.14,1421126819180,"(2015, 1, 13)"
79,12_32,35.0,145.0,30.6064,142.1941,"Izu Islands, Japan region",Country not found,5.3,31.22,1420470987830,"(2015, 1, 5)"
80,12_32,35.0,145.0,30.483,142.1626,"Izu Islands, Japan region",Country not found,5.3,10.0,1421597708360,"(2015, 1, 18)"
81,12_32,35.0,145.0,30.5346,142.0331,"Izu Islands, Japan region",Country not found,5.0,26.96,1420471878580,"(2015, 1, 5)"
82,13_5,45.0,-125.0,40.3178333,-124.6066667,"40 km SW of Ferndale, California",United States,5.72,16.881,1422479333710,"(2015, 1, 28)"
83,13_5,45.0,-125.0,40.442,-125.7746667,"128 km W of Ferndale, California",Country not found,5.36,23.9,1420114574570,"(2015, 1, 1)"
84,13_6,45.0,-115.0,44.5074,-114.112,"9 km E of Challis, Idaho",United States,5.0,8.5,1420307043530,"(2015, 1, 3)"
85,13_22,45.0,45.0,41.2918,48.8748,"13 km NW of Divichibazar, Azerbaijan",Azerbaijan,5.0,50.12,1422243015230,"(2015, 1, 26)"
86,13_25,45.0,75.0,40.1126,77.2615,"130 km ENE of Kashgar, China",China,5.1,47.77,1420872662610,"(2015, 1, 10)"
87,13_33,45.0,155.0,49.4954,156.1026,"131 km S of Severo-Kuril’sk, Russia",Country not found,5.1,25.6,1422592235710,"(2015, 1, 30)"
88,14_4,55.0,-135.0,50.8632,-130.3654,"233 km W of Port McNeill, Canada",Country not found,5.4,10.0,1420193734380,"(2015, 1, 2)"
89,14_29,55.0,115.0,56.161,113.6598,"14 km E of Severomuysk, Russia",Russia,5.0,10.0,1421563293900,"(2015, 1, 18)"
90,14_34,55.0,165.0,55.2049,163.2446,"123 km SSE of Ust’-Kamchatsk Staryy, Russia",Country not found,5.6,10.0,1420582153250,"(2015, 1, 6)"
91,15_16,65.0,-15.0,64.5611,-17.773,"126 km S of Akureyri, Iceland",Iceland,5.1,9.46,1420742832930,"(2015, 1, 8)"
92,15_16,65.0,-15.0,64.637,-17.7023,"118 km S of Akureyri, Iceland",Iceland,5.0,7.07,1420494800810,"(2015, 1, 5)"
93,16_18,75.0,5.0,73.2241,6.4608,Greenland Sea,Country not found,5.4,10.0,1421671512850,"(2015, 1, 19)"
94,16_18,75.0,5.0,77.326,7.9156,"208 km WSW of Longyearbyen, Svalbard and Jan Mayen",Country not found,5.4,10.0,1421008472840,"(2015, 1, 11)"
95,16_18,75.0,5.0,73.2507,6.4866,Greenland Sea,Country not found,5.1,10.0,1421887156530,"(2015, 1, 22)"
96,16_18,75.0,5.0,73.2056,6.368,Greenland Sea,Country not found,5.0,10.0,1421670711600,"(2015, 1, 19)"
