,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,2_16,-65.0,-15.0,-60.6589,-19.889,east of the South Sandwich Islands,Country not found,5.3,10.0,1665781482728,"(2022, 10, 14)"
1,3_4,-55.0,-135.0,-54.1838,-132.953,Pacific-Antarctic Ridge,Country not found,5.7,10.0,1665240138440,"(2022, 10, 8)"
2,3_15,-55.0,-25.0,-58.7769,-26.1414,South Sandwich Islands region,Country not found,6.3,79.0,1666656781678,"(2022, 10, 25)"
3,3_15,-55.0,-25.0,-57.7374,-25.381,South Sandwich Islands region,Country not found,5.7,23.0,1664715939494,"(2022, 10, 2)"
4,3_15,-55.0,-25.0,-56.3948,-26.0298,South Sandwich Islands region,Country not found,5.4,10.0,1664780439486,"(2022, 10, 3)"
5,3_15,-55.0,-25.0,-59.5773,-26.3423,South Sandwich Islands region,Country not found,5.2,57.96,1666834398787,"(2022, 10, 27)"
6,3_15,-55.0,-25.0,-59.1057,-25.595,South Sandwich Islands region,Country not found,5.2,38.897,1665792755059,"(2022, 10, 15)"
7,3_15,-55.0,-25.0,-58.6537,-25.1789,South Sandwich Islands region,Country not found,5.2,30.36,1664986638576,"(2022, 10, 5)"
8,3_15,-55.0,-25.0,-58.7471,-25.2421,South Sandwich Islands region,Country not found,5.1,35.0,1665021744052,"(2022, 10, 6)"
9,3_15,-55.0,-25.0,-58.6437,-25.1962,South Sandwich Islands region,Country not found,5.1,35.0,1664993813468,"(2022, 10, 5)"
10,3_15,-55.0,-25.0,-59.23,-25.9259,South Sandwich Islands region,Country not found,5.0,62.563,1666190301784,"(2022, 10, 19)"
11,4_16,-45.0,-15.0,-47.1897,-12.0992,southern Mid-Atlantic Ridge,Country not found,5.1,10.0,1665084461131,"(2022, 10, 6)"
12,4_27,-45.0,95.0,-45.0826,95.7628,southeast Indian Ridge,Country not found,5.4,10.0,1665778159674,"(2022, 10, 14)"
13,5_0,-35.0,-175.0,-35.6283,-179.2027,east of the North Island of New Zealand,Country not found,5.5,43.0,1666929358910,"(2022, 10, 28)"
14,5_10,-35.0,-75.0,-30.6937,-71.4308,"24 km WSW of Ovalle, Chile",Chile,5.0,49.501,1666078533799,"(2022, 10, 18)"
15,5_25,-35.0,75.0,-37.9271,77.9202,Mid-Indian Ridge,Country not found,5.7,10.0,1664695945031,"(2022, 10, 2)"
16,6_0,-25.0,-175.0,-20.1468,-176.5959,"182 km NW of Haveluloto, Tonga",Country not found,5.4,10.0,1665424511341,"(2022, 10, 10)"
17,6_0,-25.0,-175.0,-29.0777,-176.3869,Kermadec Islands region,Country not found,5.2,10.0,1666242340103,"(2022, 10, 20)"
