,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,2_12,-65.0,-55.0,-60.8961,-50.9118,Scotia Sea,Country not found,5.5,10.0,1574900789388,"(2019, 11, 28)"
1,2_12,-65.0,-55.0,-60.9291,-51.0072,Scotia Sea,Country not found,5.0,10.0,1573395840481,"(2019, 11, 10)"
2,3_4,-55.0,-135.0,-58.3368,-139.6693,Pacific-Antarctic Ridge,Country not found,5.0,10.0,1574874774878,"(2019, 11, 27)"
3,3_15,-55.0,-25.0,-55.735,-26.2399,South Sandwich Islands region,Country not found,6.1,8.0,1572718121113,"(2019, 11, 2)"
4,3_17,-55.0,-5.0,-57.9236,-9.3217,east of the South Sandwich Islands,Country not found,6.3,10.0,1572987121485,"(2019, 11, 5)"
5,3_18,-55.0,5.0,-54.0961,6.1445,Bouvet Island region,Country not found,5.4,10.0,1573971514530,"(2019, 11, 17)"
6,4_9,-45.0,-85.0,-44.2654,-81.8925,West Chile Rise,Country not found,5.3,10.0,1574513440780,"(2019, 11, 23)"
7,5_0,-35.0,-175.0,-31.3751,-177.9563,Kermadec Islands region,Country not found,5.1,10.0,1574414475487,"(2019, 11, 22)"
8,5_10,-35.0,-75.0,-31.8362,-71.3753,"29 km SW of Illapel, Chile",Chile,6.1,53.0,1572904405320,"(2019, 11, 4)"
9,5_10,-35.0,-75.0,-30.643,-72.1165,"88 km W of Ovalle, Chile",Country not found,5.2,10.0,1572768370445,"(2019, 11, 3)"
10,5_10,-35.0,-75.0,-34.0029,-72.2462,"74 km SW of San Antonio, Chile",Country not found,5.2,13.68,1573838202522,"(2019, 11, 15)"
11,5_11,-35.0,-65.0,-33.6399,-66.8723,"62 km SW of San Luis, Argentina",Argentina,5.7,10.0,1574205040570,"(2019, 11, 19)"
12,5_23,-35.0,55.0,-37.5994,51.4575,South Indian Ocean,Country not found,5.4,10.0,1573165489891,"(2019, 11, 7)"
13,5_25,-35.0,75.0,-32.5111,79.9907,Broken Ridge,Country not found,5.3,10.0,1573654637503,"(2019, 11, 13)"
14,5_35,-35.0,175.0,-35.0128,179.4127,off the east coast of the North Island of New Zealand,Country not found,5.1,85.08,1572797252295,"(2019, 11, 3)"
15,6_0,-25.0,-175.0,-20.9051,-174.3302,"79 km NE of ‘Ohonua, Tonga",Country not found,5.1,10.0,1573083443169,"(2019, 11, 6)"
16,6_10,-25.0,-75.0,-21.4087,-70.4875,"81 km NNW of Tocopilla, Chile",Country not found,5.1,31.02,1572872619631,"(2019, 11, 4)"
17,6_16,-25.0,-15.0,-29.0199,-12.9383,southern Mid-Atlantic Ridge,Country not found,5.1,10.0,1573132052520,"(2019, 11, 7)"
18,6_24,-25.0,65.0,-27.3077,66.7455,Indian Ocean Triple Junction,Country not found,5.2,10.0,1573259277424,"(2019, 11, 9)"
19,6_35,-25.0,175.0,-22.4668,170.7285,southeast of the Loyalty Islands,Country not found,5.0,24.12,1574666994135,"(2019, 11, 25)"
20,7_0,-15.0,-175.0,-18.5747,-175.272,"136 km W of Neiafu, Tonga",Country not found,6.6,10.0,1572907412280,"(2019, 11, 4)"
21,7_0,-15.0,-175.0,-18.8625,-175.3675,"147 km W of Neiafu, Tonga",Country not found,6.2,10.0,1573513408119,"(2019, 11, 11)"
22,7_0,-15.0,-175.0,-15.7806,-172.8512,"103 km E of Hihifo, Tonga",Country not found,5.8,43.0,1573206074601,"(2019, 11, 8)"
23,7_0,-15.0,-175.0,-18.5973,-175.7007,"181 km W of Neiafu, Tonga",Country not found,5.5,10.0,1572907570736,"(2019, 11, 4)"
24,7_0,-15.0,-175.0,-18.6866,-175.3699,"146 km W of Neiafu, Tonga",Country not found,5.5,10.0,1573513221446,"(2019, 11, 11)"
25,7_0,-15.0,-175.0,-15.6718,-173.1048,"80 km ENE of Hihifo, Tonga",Country not found,5.2,10.0,1573228362613,"(2019, 11, 8)"
26,7_0,-15.0,-175.0,-15.2204,-173.3788,"92 km NNE of Hihifo, Tonga",Country not found,5.2,10.0,1574531989262,"(2019, 11, 23)"
27,7_0,-15.0,-175.0,-17.8174,-172.4243,"188 km ENE of Neiafu, Tonga",Country not found,5.1,10.0,1574821642214,"(2019, 11, 27)"
28,7_0,-15.0,-175.0,-18.5908,-173.3858,"63 km E of Neiafu, Tonga",Country not found,5.0,10.0,1574700639495,"(2019, 11, 25)"
29,7_24,-15.0,65.0,-16.4204,66.7073,Mid-Indian Ridge,Country not found,5.1,10.0,1573979188956,"(2019, 11, 17)"
30,7_34,-15.0,165.0,-13.7988,167.7494,"23 km ENE of Sola, Vanuatu",Vanuatu,6.0,19.0,1572995846588,"(2019, 11, 5)"
31,7_34,-15.0,165.0,-13.7208,167.8086,Vanuatu,Vanuatu,6.0,10.0,1573000749303,"(2019, 11, 6)"
32,7_34,-15.0,165.0,-13.6814,167.7218,"28 km NE of Sola, Vanuatu",Vanuatu,5.0,10.0,1572996855763,"(2019, 11, 5)"
33,8_7,-5.0,-105.0,-3.961,-104.0255,central East Pacific Rise,Country not found,5.4,10.0,1573136508609,"(2019, 11, 7)"
34,8_27,-5.0,95.0,-0.9072,97.9212,"246 km W of Pariaman, Indonesia",Country not found,5.0,10.0,1574557706452,"(2019, 11, 24)"
35,8_28,-5.0,105.0,-1.8917,100.2621,"104 km S of Padang, Indonesia",Indonesia,5.0,63.9,1573718644145,"(2019, 11, 14)"
36,8_29,-5.0,115.0,-8.1384,114.8864,"8 km NW of Seririt, Indonesia",Indonesia,5.0,10.0,1573726899375,"(2019, 11, 14)"
37,8_30,-5.0,125.0,-3.5538,128.3027,"20 km NE of Ambon, Indonesia",Indonesia,5.2,48.3,1573553444643,"(2019, 11, 12)"
38,8_30,-5.0,125.0,-0.1757,124.5698,"167 km S of Tomohon, Indonesia",Indonesia,5.1,49.35,1574957619368,"(2019, 11, 28)"
39,8_30,-5.0,125.0,-7.0295,129.9783,"Kepulauan Babar, Indonesia",Indonesia,5.0,78.38,1574376904265,"(2019, 11, 21)"
40,8_30,-5.0,125.0,-8.897,123.9883,"54 km NW of Pante Makasar, Timor Leste",Indonesia,5.0,92.62,1574398489721,"(2019, 11, 22)"
41,8_31,-5.0,135.0,-3.325,137.536,"226 km E of Nabire, Indonesia",Indonesia,5.1,61.65,1573926362864,"(2019, 11, 16)"
42,8_31,-5.0,135.0,-6.539,131.0705,"211 km WSW of Tual, Indonesia",Indonesia,5.0,23.77,1573464056329,"(2019, 11, 11)"
43,8_31,-5.0,135.0,-0.6513,133.9912,"24 km NNW of Manokwari, Indonesia",Indonesia,5.0,12.73,1574113210160,"(2019, 11, 18)"
44,8_32,-5.0,145.0,-2.8346,147.5639,"94 km SSE of Lorengau, Papua New Guinea",Papua New Guinea,5.4,10.0,1573192326887,"(2019, 11, 8)"
