,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,2_1,-65.0,-165.0,-63.592,-167.354,Pacific-Antarctic Ridge,Country not found,5.9,4.0,1293169732990,"(2010, 12, 24)"
1,2_34,-65.0,165.0,-62.897,165.947,Balleny Islands region,Country not found,5.3,10.0,1291993151470,"(2010, 12, 10)"
2,3_3,-55.0,-145.0,-56.955,-142.056,Pacific-Antarctic Ridge,Country not found,5.3,10.0,1292659119190,"(2010, 12, 18)"
3,3_3,-55.0,-145.0,-56.97,-140.803,Pacific-Antarctic Ridge,Country not found,5.2,10.0,1292752126920,"(2010, 12, 19)"
4,3_5,-55.0,-125.0,-55.256,-129.917,Pacific-Antarctic Ridge,Country not found,5.4,10.0,1292589722720,"(2010, 12, 17)"
5,3_15,-55.0,-25.0,-56.412,-25.741,South Sandwich Islands region,Country not found,6.3,29.4,1291785875260,"(2010, 12, 8)"
6,3_15,-55.0,-25.0,-56.4,-25.725,South Sandwich Islands region,Country not found,5.4,10.0,1291905607910,"(2010, 12, 9)"
7,3_15,-55.0,-25.0,-56.398,-25.573,South Sandwich Islands region,Country not found,5.3,32.6,1291787391400,"(2010, 12, 8)"
8,3_15,-55.0,-25.0,-57.422,-24.434,South Sandwich Islands region,Country not found,5.2,39.7,1293548562000,"(2010, 12, 28)"
9,3_15,-55.0,-25.0,-56.049,-26.711,South Sandwich Islands region,Country not found,5.2,38.8,1293691798080,"(2010, 12, 30)"
10,3_15,-55.0,-25.0,-55.784,-26.709,South Sandwich Islands region,Country not found,5.0,40.1,1291714712280,"(2010, 12, 7)"
11,3_15,-55.0,-25.0,-56.424,-25.524,South Sandwich Islands region,Country not found,5.0,25.4,1291787168360,"(2010, 12, 8)"
12,3_15,-55.0,-25.0,-56.253,-25.388,South Sandwich Islands region,Country not found,5.0,10.0,1291824308960,"(2010, 12, 8)"
13,3_15,-55.0,-25.0,-56.338,-25.415,South Sandwich Islands region,Country not found,5.0,10.0,1291824369750,"(2010, 12, 8)"
14,3_15,-55.0,-25.0,-56.397,-25.477,South Sandwich Islands region,Country not found,5.0,24.0,1291831858710,"(2010, 12, 8)"
15,3_15,-55.0,-25.0,-56.339,-25.515,South Sandwich Islands region,Country not found,5.0,30.2,1291835144560,"(2010, 12, 8)"
16,3_15,-55.0,-25.0,-56.83,-25.411,South Sandwich Islands region,Country not found,5.0,46.5,1292099702600,"(2010, 12, 11)"
17,3_17,-55.0,-5.0,-57.932,-7.474,east of the South Sandwich Islands,Country not found,5.9,10.0,1291696042040,"(2010, 12, 7)"
18,3_17,-55.0,-5.0,-58.019,-7.503,east of the South Sandwich Islands,Country not found,5.7,10.0,1291699863850,"(2010, 12, 7)"
19,3_20,-55.0,25.0,-52.919,27.317,south of Africa,Country not found,5.0,10.0,1293504431110,"(2010, 12, 28)"
20,3_31,-55.0,135.0,-50.811,139.375,western Indian-Antarctic Ridge,Country not found,5.6,10.0,1293469352880,"(2010, 12, 27)"
21,3_31,-55.0,135.0,-50.808,139.237,western Indian-Antarctic Ridge,Country not found,5.3,10.0,1293463646540,"(2010, 12, 27)"
22,3_32,-55.0,145.0,-56.535,147.031,west of Macquarie Island,Country not found,5.0,10.0,1292544690150,"(2010, 12, 17)"
23,4_9,-45.0,-85.0,-41.483,-89.159,southeast of Easter Island,Country not found,5.0,10.0,1292773973770,"(2010, 12, 19)"
24,4_30,-45.0,125.0,-49.21,120.603,western Indian-Antarctic Ridge,Country not found,5.4,10.0,1291333198060,"(2010, 12, 2)"
25,4_30,-45.0,125.0,-49.308,120.642,western Indian-Antarctic Ridge,Country not found,5.0,10.0,1291442274150,"(2010, 12, 4)"
26,5_0,-35.0,-175.0,-32.255,-179.532,south of the Kermadec Islands,Country not found,5.4,36.9,1291799927610,"(2010, 12, 8)"
27,5_0,-35.0,-175.0,-32.339,-179.565,south of the Kermadec Islands,Country not found,5.3,12.0,1292289378820,"(2010, 12, 14)"
28,5_0,-35.0,-175.0,-30.365,-178.024,"Kermadec Islands, New Zealand",Country not found,5.2,35.6,1292465423640,"(2010, 12, 16)"
29,5_0,-35.0,-175.0,-30.993,-177.78,"Kermadec Islands, New Zealand",Country not found,5.0,26.1,1291806564860,"(2010, 12, 8)"
30,5_0,-35.0,-175.0,-34.576,-179.535,south of the Kermadec Islands,Country not found,5.0,10.0,1292956288270,"(2010, 12, 21)"
31,5_0,-35.0,-175.0,-31.83,-178.135,Kermadec Islands region,Country not found,5.0,35.0,1293752823930,"(2010, 12, 30)"
32,5_7,-35.0,-105.0,-36.231,-100.826,southeast of Easter Island,Country not found,5.9,12.7,1291585475820,"(2010, 12, 5)"
33,5_10,-35.0,-75.0,-33.989,-73.08,"143 km WSW of San Antonio, Chile",Country not found,5.2,29.3,1292266265360,"(2010, 12, 13)"
34,5_22,-35.0,45.0,-39.293,46.276,Southwest Indian Ridge,Country not found,5.4,10.0,1293050428490,"(2010, 12, 22)"
35,5_25,-35.0,75.0,-37.31,78.169,Mid-Indian Ridge,Country not found,5.3,10.0,1292386983670,"(2010, 12, 15)"
36,5_25,-35.0,75.0,-37.372,78.078,Mid-Indian Ridge,Country not found,5.2,10.0,1291976023410,"(2010, 12, 10)"
37,6_0,-25.0,-175.0,-28.098,-177.106,Kermadec Islands region,Country not found,5.6,35.0,1292176236820,"(2010, 12, 12)"
38,6_0,-25.0,-175.0,-22.717,-174.858,"153 km S of ‘Ohonua, Tonga",Country not found,5.1,57.4,1291162185330,"(2010, 12, 1)"
39,6_0,-25.0,-175.0,-20.114,-173.909,"57 km SE of Pangai, Tonga",Country not found,5.1,35.0,1293555551440,"(2010, 12, 28)"
40,6_0,-25.0,-175.0,-20.854,-175.415,"38 km NW of Nuku‘alofa, Tonga",Country not found,5.0,59.0,1291784887540,"(2010, 12, 8)"
41,6_0,-25.0,-175.0,-25.311,-176.314,south of the Fiji Islands,Country not found,5.0,23.5,1292087612120,"(2010, 12, 11)"
42,6_0,-25.0,-175.0,-23.595,-175.655,Tonga region,Country not found,5.0,35.0,1293539929560,"(2010, 12, 28)"
43,6_6,-25.0,-115.0,-23.061,-114.407,Easter Island region,Country not found,5.0,10.0,1292361254970,"(2010, 12, 14)"
44,6_34,-25.0,165.0,-20.056,168.214,"125 km WSW of Isangel, Vanuatu",Country not found,5.1,14.1,1293485801590,"(2010, 12, 27)"
45,6_34,-25.0,165.0,-22.517,169.51,"199 km ESE of Tadine, New Caledonia",Country not found,5.0,47.9,1292508186420,"(2010, 12, 16)"
46,6_34,-25.0,165.0,-21.083,168.129,"57 km NNE of Tadine, New Caledonia",Country not found,5.0,10.0,1293322354050,"(2010, 12, 26)"
47,6_35,-25.0,175.0,-20.75,173.75,Vanuatu region,Country not found,5.1,10.0,1292998136000,"(2010, 12, 22)"
48,7_0,-15.0,-175.0,-15.888,-178.956,"189 km ENE of Labasa, Fiji",Country not found,6.1,15.2,1291219287440,"(2010, 12, 1)"
49,7_0,-15.0,-175.0,-14.131,-173.306,"98 km SW of Asau, Samoa",Country not found,5.9,30.7,1292711058000,"(2010, 12, 18)"
50,7_0,-15.0,-175.0,-15.19,-173.93,"85 km N of Hihifo, Tonga",Country not found,5.3,48.1,1291760831960,"(2010, 12, 7)"
51,7_0,-15.0,-175.0,-18.805,-173.342,"69 km ESE of Neiafu, Tonga",Country not found,5.3,46.7,1292883187180,"(2010, 12, 20)"
52,7_0,-15.0,-175.0,-19.862,-174.413,"8 km SW of Pangai, Tonga",Tonga,5.1,17.8,1291828738350,"(2010, 12, 8)"
53,7_0,-15.0,-175.0,-17.016,-177.048,Fiji region,Country not found,5.1,35.0,1292867022150,"(2010, 12, 20)"
54,7_0,-15.0,-175.0,-15.476,-173.72,"53 km N of Hihifo, Tonga",Country not found,5.1,10.0,1292940206600,"(2010, 12, 21)"
55,7_0,-15.0,-175.0,-18.309,-173.982,"37 km N of Neiafu, Tonga",Country not found,5.1,10.0,1293105324560,"(2010, 12, 23)"
56,7_6,-15.0,-115.0,-13.461,-111.614,central East Pacific Rise,Country not found,5.1,10.0,1293026563520,"(2010, 12, 22)"
57,7_34,-15.0,165.0,-19.702,167.947,"141 km W of Isangel, Vanuatu",Country not found,7.3,16.0,1293282997000,"(2010, 12, 25)"
58,7_34,-15.0,165.0,-19.661,168.14,"120 km W of Isangel, Vanuatu",Country not found,6.4,16.0,1293605659640,"(2010, 12, 29)"
59,7_34,-15.0,165.0,-19.616,168.284,"105 km W of Isangel, Vanuatu",Country not found,6.0,13.0,1293329617680,"(2010, 12, 26)"
60,7_34,-15.0,165.0,-10.819,165.376,"47 km WSW of Lata, Solomon Islands",Country not found,5.6,10.0,1293719814560,"(2010, 12, 30)"
61,7_34,-15.0,165.0,-19.908,168.596,"82 km WSW of Isangel, Vanuatu",Country not found,5.6,39.3,1293121694240,"(2010, 12, 23)"
62,7_34,-15.0,165.0,-19.701,168.123,"122 km W of Isangel, Vanuatu",Country not found,5.5,10.0,1293606137340,"(2010, 12, 29)"
63,7_34,-15.0,165.0,-19.307,168.002,"136 km W of Isangel, Vanuatu",Country not found,5.5,10.0,1293285542040,"(2010, 12, 25)"
64,7_34,-15.0,165.0,-19.311,167.96,"141 km W of Isangel, Vanuatu",Country not found,5.5,10.0,1293478812650,"(2010, 12, 27)"
65,7_34,-15.0,165.0,-19.636,168.261,"107 km W of Isangel, Vanuatu",Country not found,5.5,10.0,1293392301440,"(2010, 12, 26)"
66,7_34,-15.0,165.0,-19.361,167.954,Vanuatu region,Country not found,5.4,10.0,1293288275980,"(2010, 12, 25)"
67,7_34,-15.0,165.0,-19.742,168.207,"114 km W of Isangel, Vanuatu",Country not found,5.4,10.0,1293344277420,"(2010, 12, 26)"
68,7_34,-15.0,165.0,-19.66,168.224,"111 km W of Isangel, Vanuatu",Country not found,5.4,10.0,1293302329180,"(2010, 12, 25)"
69,7_34,-15.0,165.0,-19.723,168.469,"87 km WSW of Isangel, Vanuatu",Country not found,5.3,58.6,1293120094420,"(2010, 12, 23)"
70,7_34,-15.0,165.0,-19.486,168.088,"125 km W of Isangel, Vanuatu",Country not found,5.3,10.0,1293359592340,"(2010, 12, 26)"
71,7_34,-15.0,165.0,-19.937,168.181,"123 km WSW of Isangel, Vanuatu",Country not found,5.3,10.0,1293325221190,"(2010, 12, 26)"
72,7_34,-15.0,165.0,-19.323,167.975,"139 km W of Isangel, Vanuatu",Country not found,5.3,10.0,1293303150820,"(2010, 12, 25)"
73,7_34,-15.0,165.0,-19.467,168.023,"132 km W of Isangel, Vanuatu",Country not found,5.3,10.0,1293290778300,"(2010, 12, 25)"
74,7_34,-15.0,165.0,-19.467,167.919,"143 km W of Isangel, Vanuatu",Country not found,5.3,10.0,1293283665290,"(2010, 12, 25)"
75,7_34,-15.0,165.0,-19.636,167.987,"136 km W of Isangel, Vanuatu",Country not found,5.2,10.0,1293295655280,"(2010, 12, 25)"
76,7_34,-15.0,165.0,-19.59,167.94,"140 km W of Isangel, Vanuatu",Country not found,5.2,10.0,1293428650790,"(2010, 12, 27)"
77,7_34,-15.0,165.0,-19.864,168.219,"116 km WSW of Isangel, Vanuatu",Country not found,5.2,10.0,1293481995780,"(2010, 12, 27)"
78,7_34,-15.0,165.0,-19.678,167.955,"139 km W of Isangel, Vanuatu",Country not found,5.2,10.0,1293290914310,"(2010, 12, 25)"
79,7_34,-15.0,165.0,-19.927,168.13,"128 km WSW of Isangel, Vanuatu",Country not found,5.2,10.0,1293357600250,"(2010, 12, 26)"
80,7_34,-15.0,165.0,-19.378,168.069,"128 km W of Isangel, Vanuatu",Country not found,5.2,10.0,1293502829680,"(2010, 12, 28)"
81,7_34,-15.0,165.0,-19.291,167.97,"140 km WNW of Isangel, Vanuatu",Country not found,5.2,10.0,1293296037010,"(2010, 12, 25)"
82,7_34,-15.0,165.0,-19.947,168.043,"134 km NE of Wé, New Caledonia",Country not found,5.2,10.0,1293538193080,"(2010, 12, 28)"
83,7_34,-15.0,165.0,-19.385,168.014,"134 km W of Isangel, Vanuatu",Country not found,5.2,10.4,1293572630150,"(2010, 12, 28)"
84,7_34,-15.0,165.0,-19.833,168.096,"128 km WSW of Isangel, Vanuatu",Country not found,5.2,10.0,1293315962080,"(2010, 12, 25)"
85,7_34,-15.0,165.0,-19.529,168.109,"123 km W of Isangel, Vanuatu",Country not found,5.2,10.0,1293606564940,"(2010, 12, 29)"
86,7_34,-15.0,165.0,-19.808,168.272,"109 km WSW of Isangel, Vanuatu",Country not found,5.2,10.0,1293302415790,"(2010, 12, 25)"
87,7_34,-15.0,165.0,-10.588,164.338,"160 km W of Lata, Solomon Islands",Country not found,5.2,28.6,1293694526660,"(2010, 12, 30)"
88,7_34,-15.0,165.0,-19.396,167.947,"141 km W of Isangel, Vanuatu",Country not found,5.1,10.0,1293297101900,"(2010, 12, 25)"
89,7_34,-15.0,165.0,-19.361,167.973,"138 km W of Isangel, Vanuatu",Country not found,5.1,10.0,1293289456430,"(2010, 12, 25)"
90,7_34,-15.0,165.0,-19.086,167.926,Vanuatu region,Country not found,5.1,10.0,1293468228440,"(2010, 12, 27)"
91,7_34,-15.0,165.0,-19.506,168.101,"123 km W of Isangel, Vanuatu",Country not found,5.1,10.0,1293322357020,"(2010, 12, 26)"
92,7_34,-15.0,165.0,-19.648,168.014,"133 km W of Isangel, Vanuatu",Country not found,5.1,10.0,1293319222480,"(2010, 12, 25)"
93,7_34,-15.0,165.0,-19.318,167.942,"142 km W of Isangel, Vanuatu",Country not found,5.1,10.0,1293296547160,"(2010, 12, 25)"
