,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,3_2,-55.0,-155.0,-59.52,-150.669,Pacific-Antarctic Ridge,Country not found,5.0,10.0,1341693146830,"(2012, 7, 7)"
1,3_5,-55.0,-125.0,-55.661,-128.893,Pacific-Antarctic Ridge,Country not found,5.9,10.0,1342585525600,"(2012, 7, 18)"
2,3_15,-55.0,-25.0,-56.456,-24.188,South Sandwich Islands region,Country not found,5.2,10.0,1341758483120,"(2012, 7, 8)"
3,4_10,-45.0,-75.0,-42.646,-74.015,"19 km W of Chonchi, Chile",Chile,5.0,32.0,1341555407000,"(2012, 7, 6)"
4,4_30,-45.0,125.0,-49.044,124.64,western Indian-Antarctic Ridge,Country not found,5.4,10.0,1342275742560,"(2012, 7, 14)"
5,5_0,-35.0,-175.0,-37.713,-179.968,"206 km ENE of Gisborne, New Zealand",Country not found,5.6,11.8,1342846445500,"(2012, 7, 21)"
6,5_0,-35.0,-175.0,-33.385,-179.342,south of the Kermadec Islands,Country not found,5.4,86.8,1341255207330,"(2012, 7, 2)"
7,5_0,-35.0,-175.0,-31.431,-178.991,Kermadec Islands region,New Zealand,5.2,10.0,1342528725500,"(2012, 7, 17)"
8,5_0,-35.0,-175.0,-30.749,-178.169,"Kermadec Islands, New Zealand",Country not found,5.1,38.9,1341412594500,"(2012, 7, 4)"
9,5_0,-35.0,-175.0,-31.283,-179.093,Kermadec Islands region,Country not found,5.0,12.5,1342553190990,"(2012, 7, 17)"
10,5_0,-35.0,-175.0,-30.83,-177.465,"Kermadec Islands, New Zealand",Country not found,5.0,35.0,1343072834110,"(2012, 7, 23)"
11,5_35,-35.0,175.0,-39.068,175.807,"8 km S of Turangi, New Zealand",New Zealand,5.3,90.8,1341622227020,"(2012, 7, 7)"
12,5_35,-35.0,175.0,-37.776,179.91,"193 km ENE of Gisborne, New Zealand",Country not found,5.0,4.6,1343156786090,"(2012, 7, 24)"
13,6_0,-25.0,-175.0,-26.051,-177.362,south of the Fiji Islands,Country not found,5.7,89.5,1342005160250,"(2012, 7, 11)"
14,6_0,-25.0,-175.0,-21.015,-174.491,"59 km NE of ‘Ohonua, Tonga",Country not found,5.5,10.0,1343298005490,"(2012, 7, 26)"
15,6_0,-25.0,-175.0,-21.804,-175.029,"52 km S of ‘Ohonua, Tonga",Country not found,5.3,10.0,1342976162640,"(2012, 7, 22)"
16,6_0,-25.0,-175.0,-25.142,-176.408,south of the Fiji Islands,Country not found,5.1,16.6,1341887292010,"(2012, 7, 10)"
17,6_6,-25.0,-115.0,-23.496,-115.177,southern East Pacific Rise,Country not found,5.1,11.4,1342555613570,"(2012, 7, 17)"
18,6_10,-25.0,-75.0,-28.561,-70.878,"11 km W of Vallenar, Chile",Chile,5.4,35.0,1341185948770,"(2012, 7, 1)"
19,6_10,-25.0,-75.0,-20.693,-70.365,"57 km SSW of Iquique, Chile",Chile,5.1,10.9,1342635848680,"(2012, 7, 18)"
20,6_34,-25.0,165.0,-21.103,169.509,"174 km S of Isangel, Vanuatu",Country not found,5.6,32.8,1343299702100,"(2012, 7, 26)"
21,7_0,-15.0,-175.0,-16.103,-174.678,"95 km W of Hihifo, Tonga",Country not found,5.4,19.4,1341979034450,"(2012, 7, 11)"
22,7_0,-15.0,-175.0,-17.787,-173.13,"131 km NE of Neiafu, Tonga",Country not found,5.2,43.7,1342298370480,"(2012, 7, 14)"
23,7_0,-15.0,-175.0,-15.197,-173.39,"94 km NNE of Hihifo, Tonga",Country not found,5.0,10.0,1342903666640,"(2012, 7, 21)"
24,7_10,-15.0,-75.0,-14.423,-75.598,"29 km SSE of Santiago, Peru",Peru,5.7,39.7,1341271897910,"(2012, 7, 2)"
25,7_10,-15.0,-75.0,-15.276,-75.288,"16 km NW of San Juan, Peru",Peru,5.4,14.3,1342039957030,"(2012, 7, 11)"
26,7_10,-15.0,-75.0,-15.232,-73.172,"4 km NE of Corculla, Peru",Peru,5.1,88.8,1342214773210,"(2012, 7, 13)"
27,7_10,-15.0,-75.0,-13.58,-73.796,"7 km WNW of Cocharcas, Peru",Peru,5.0,78.8,1342382706030,"(2012, 7, 15)"
28,7_24,-15.0,65.0,-17.592,66.391,Mauritius - Reunion region,Country not found,6.7,20.0,1343280813020,"(2012, 7, 26)"
29,7_24,-15.0,65.0,-17.083,66.882,Mauritius - Reunion region,Country not found,5.0,10.0,1341701360080,"(2012, 7, 7)"
30,7_34,-15.0,165.0,-10.82,163.331,"159 km ESE of Kirakira, Solomon Islands",Country not found,5.5,92.0,1341287373040,"(2012, 7, 3)"
31,7_34,-15.0,165.0,-19.297,167.728,"165 km W of Isangel, Vanuatu",Country not found,5.0,35.0,1343242896420,"(2012, 7, 25)"
32,7_35,-15.0,175.0,-19.19,173.789,Vanuatu region,Country not found,5.9,10.0,1342851117910,"(2012, 7, 21)"
33,8_28,-5.0,105.0,-4.381,102.794,"63 km SW of Pagar Alam, Indonesia",Indonesia,5.3,63.9,1342586039330,"(2012, 7, 18)"
34,8_28,-5.0,105.0,-5.997,104.418,"112 km SW of Bandar Lampung, Indonesia",Indonesia,5.2,66.4,1343571678430,"(2012, 7, 29)"
35,8_28,-5.0,105.0,-3.638,100.591,"186 km W of Bengkulu, Indonesia",Indonesia,5.0,45.0,1341671163850,"(2012, 7, 7)"
36,8_30,-5.0,125.0,-2.885,129.321,"67 km NE of Amahai, Indonesia",Indonesia,5.5,10.4,1342107612630,"(2012, 7, 12)"
37,8_30,-5.0,125.0,-8.006,123.682,"152 km NNW of Pante Makasar, Timor Leste",Indonesia,5.4,41.9,1342808093260,"(2012, 7, 20)"
38,8_30,-5.0,125.0,-0.171,122.791,"83 km SSW of Gorontalo, Indonesia",Indonesia,5.3,94.4,1341836747340,"(2012, 7, 9)"
39,8_30,-5.0,125.0,-2.02,127.378,"205 km NNW of Ambon, Indonesia",Indonesia,5.0,17.6,1341969097820,"(2012, 7, 11)"
40,8_31,-5.0,135.0,-1.296,137.053,"108 km E of Biak, Indonesia",Indonesia,5.6,13.1,1342456390080,"(2012, 7, 16)"
41,8_31,-5.0,135.0,-1.692,134.248,"93 km SSE of Manokwari, Indonesia",Indonesia,5.2,30.2,1341916019570,"(2012, 7, 10)"
42,8_31,-5.0,135.0,-2.537,135.414,"91 km N of Nabire, Indonesia",Indonesia,5.2,10.0,1343002924720,"(2012, 7, 23)"
43,8_32,-5.0,145.0,-4.872,149.532,"100 km NW of Kimbe, Papua New Guinea",Papua New Guinea,5.6,20.3,1342940533620,"(2012, 7, 22)"
44,8_33,-5.0,155.0,-4.651,153.173,"105 km ESE of Kokopo, Papua New Guinea",Papua New Guinea,6.5,41.0,1343505836800,"(2012, 7, 28)"
45,8_33,-5.0,155.0,-9.694,159.727,"1 km E of Malango, Solomon Islands",Solomon Islands,6.4,20.0,1343215227030,"(2012, 7, 25)"
46,8_33,-5.0,155.0,-4.651,153.296,"118 km ESE of Kokopo, Papua New Guinea",Papua New Guinea,5.7,35.0,1341632128580,"(2012, 7, 7)"
47,8_33,-5.0,155.0,-4.169,153.375,"124 km E of Kokopo, Papua New Guinea",Papua New Guinea,5.4,34.9,1342935553390,"(2012, 7, 22)"
48,8_33,-5.0,155.0,-8.442,156.275,"72 km WSW of Gizo, Solomon Islands",Country not found,5.3,10.0,1341965770000,"(2012, 7, 11)"
49,8_33,-5.0,155.0,-9.725,159.699,"3 km SSW of Malango, Solomon Islands",Solomon Islands,5.0,26.0,1343252608950,"(2012, 7, 25)"
50,9_8,5.0,-95.0,1.582,-90.855,"263 km NNW of Puerto Ayora, Ecuador",Country not found,5.1,10.0,1342019747050,"(2012, 7, 11)"
51,9_14,5.0,-35.0,4.548,-32.667,central Mid-Atlantic Ridge,Country not found,5.4,10.0,1343491271470,"(2012, 7, 28)"
52,9_27,5.0,95.0,2.707,96.045,"44 km NW of Sinabang, Indonesia",Indonesia,6.4,22.0,1343176065260,"(2012, 7, 25)"
53,9_30,5.0,125.0,5.126,126.554,"124 km ESE of Sarangani, Philippines",Indonesia,5.3,61.9,1341476059290,"(2012, 7, 5)"
54,10_8,15.0,-95.0,14.191,-92.294,"36 km SSW of Ocós, Guatemala",Country not found,5.9,18.0,1343564531810,"(2012, 7, 29)"
55,10_8,15.0,-95.0,16.266,-98.307,"7 km SW of El Ciruelo, Mexico",Mexico,5.2,5.4,1343107528700,"(2012, 7, 24)"
56,10_9,15.0,-85.0,11.639,-87.028,"58 km WSW of Masachapa, Nicaragua",Country not found,5.0,55.5,1342980132080,"(2012, 7, 22)"
57,10_10,15.0,-75.0,18.243,-71.136,"4 km SE of Pescadería, Dominican Republic",Dominican Republic,5.1,26.7,1341693158230,"(2012, 7, 7)"
58,10_11,15.0,-65.0,18.12,-62.983,"13 km ESE of Blowing Point Village, Anguilla",France,5.0,94.2,1341437366150,"(2012, 7, 4)"
59,10_30,15.0,125.0,11.281,126.073,"46 km NE of Sulangan, Philippines",Country not found,5.3,10.0,1342593408230,"(2012, 7, 18)"
60,11_27,25.0,95.0,22.935,94.299,"63 km E of Falam, Myanmar",Myanmar,5.7,75.3,1343528472600,"(2012, 7, 29)"
61,11_27,25.0,95.0,25.592,94.696,"21 km ESE of Phek, India",India,5.6,58.0,1341116032090,"(2012, 7, 1)"
62,11_27,25.0,95.0,25.424,94.48,"26 km S of Phek, India",India,5.2,52.1,1342295717950,"(2012, 7, 14)"
63,11_27,25.0,95.0,25.347,96.529,"87 km W of Myitkyina, Myanmar",Myanmar,5.1,31.0,1341864787390,"(2012, 7, 9)"
64,11_27,25.0,95.0,24.998,96.427,"106 km WSW of Myitkyina, Myanmar",Myanmar,5.1,22.6,1342923072210,"(2012, 7, 22)"
65,11_31,25.0,135.0,29.381,130.099,"101 km SSW of Yudomari, Japan",Country not found,5.6,39.2,1341861907110,"(2012, 7, 9)"
66,12_20,35.0,25.0,35.604,28.919,"85 km SSW of Kalkan, Turkey",Country not found,5.6,55.8,1341842100580,"(2012, 7, 9)"
67,12_21,35.0,35.0,37.546,36.384,"4 km SE of And?r?n, Turkey",Turkey,5.0,7.6,1342949162990,"(2012, 7, 22)"
68,12_23,35.0,55.0,31.705,50.961,"42 km SW of Bor?jen, Iran",Iran,5.2,10.0,1343112606020,"(2012, 7, 24)"
69,12_23,35.0,55.0,34.481,59.927,"82 km WSW of T?yb?d, Iran",Iran,5.1,28.0,1341180085900,"(2012, 7, 1)"
70,12_23,35.0,55.0,31.841,51.02,"28 km WSW of Bor?jen, Iran",Iran,5.0,6.6,1341110986000,"(2012, 7, 1)"
71,12_25,35.0,75.0,37.248,71.375,"31 km SSW of Khorugh, Tajikistan",Afghanistan,5.6,98.4,1342683395470,"(2012, 7, 19)"
72,12_31,35.0,135.0,34.934,139.744,"12 km WSW of Tateyama, Japan",Japan,5.3,86.4,1341282663070,"(2012, 7, 3)"
73,12_32,35.0,145.0,39.075,142.323,"45 km ESE of Kamaishi, Japan",Country not found,5.3,49.2,1343599509170,"(2012, 7, 29)"
74,12_32,35.0,145.0,32.284,141.64,"Izu Islands, Japan region",Country not found,5.0,28.9,1341481581390,"(2012, 7, 5)"
75,13_5,45.0,-125.0,40.4116667,-125.3308333,"92 km WSW of Ferndale, California",Country not found,5.19,5.871,1342850661250,"(2012, 7, 21)"
76,13_5,45.0,-125.0,40.3853333,-125.528,"109 km WSW of Ferndale, California",Country not found,5.1,24.632,1342835521690,"(2012, 7, 21)"
77,13_32,45.0,145.0,43.244,146.41,"66 km SSW of Shikotan, Russia",Country not found,5.2,63.7,1342362886400,"(2012, 7, 15)"
78,13_32,45.0,145.0,42.552,142.848,"46 km ENE of Shizunai-furukawach?, Japan",Japan,5.1,56.6,1342932117290,"(2012, 7, 22)"
79,13_33,45.0,155.0,45.497,151.288,"268 km E of Kuril’sk, Russia",Country not found,6.0,20.0,1341747182920,"(2012, 7, 8)"
80,13_33,45.0,155.0,49.407,155.907,"141 km S of Severo-Kuril’sk, Russia",Country not found,6.0,19.0,1342764625170,"(2012, 7, 20)"
81,13_33,45.0,155.0,45.452,151.665,"297 km E of Kuril’sk, Russia",Country not found,5.8,12.0,1342097518860,"(2012, 7, 12)"
82,13_33,45.0,155.0,49.354,156.132,"146 km S of Severo-Kuril’sk, Russia",Country not found,5.8,10.0,1342765976090,"(2012, 7, 20)"
83,13_33,45.0,155.0,45.401,151.424,"278 km E of Kuril’sk, Russia",Country not found,5.7,10.0,1341973876660,"(2012, 7, 11)"
84,13_33,45.0,155.0,45.516,151.316,"271 km E of Kuril’sk, Russia",Country not found,5.4,10.0,1342240258770,"(2012, 7, 14)"
85,13_33,45.0,155.0,49.506,155.599,"135 km SSW of Severo-Kuril’sk, Russia",Country not found,5.3,14.8,1342755612150,"(2012, 7, 20)"
86,13_33,45.0,155.0,45.54,151.329,"272 km E of Kuril’sk, Russia",Country not found,5.2,10.0,1342237438050,"(2012, 7, 14)"
87,13_33,45.0,155.0,45.465,151.232,"264 km E of Kuril’sk, Russia",Country not found,5.1,43.5,1341622589730,"(2012, 7, 7)"
88,13_33,45.0,155.0,45.377,151.435,"279 km E of Kuril’sk, Russia",Country not found,5.1,10.0,1341974997540,"(2012, 7, 11)"
89,13_33,45.0,155.0,45.255,151.829,Kuril Islands,Country not found,5.0,22.0,1342219045980,"(2012, 7, 13)"
90,13_33,45.0,155.0,45.378,151.878,Kuril Islands,Country not found,5.0,6.1,1342287382580,"(2012, 7, 14)"
91,13_33,45.0,155.0,45.464,151.631,"295 km E of Kuril’sk, Russia",Country not found,5.0,35.2,1343125686130,"(2012, 7, 24)"
92,14_2,55.0,-155.0,56.3954,-153.3559,"79 km SE of Akhiok, Alaska",Country not found,5.0,18.2,1342810451562,"(2012, 7, 20)"
93,14_34,55.0,165.0,55.777,161.234,"65 km SSE of Klyuchi, Russia",Russia,5.5,85.9,1342408111720,"(2012, 7, 16)"
94,14_35,55.0,175.0,52.016,172.869,"94 km SSW of Attu Station, Alaska",Country not found,5.0,25.0,1343026471150,"(2012, 7, 23)"
95,17_17,85.0,-5.0,81.294,-3.97,north of Svalbard,Country not found,5.0,10.0,1343474623820,"(2012, 7, 28)"
