,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,3_3,-55.0,-145.0,-57.349,-147.523,Pacific-Antarctic Ridge,Country not found,5.0,10.0,1353345012310,"(2012, 11, 19)"
1,3_4,-55.0,-135.0,-53.955,-134.758,Pacific-Antarctic Ridge,Country not found,5.6,10.0,1353047082030,"(2012, 11, 16)"
2,3_15,-55.0,-25.0,-56.082,-27.281,South Sandwich Islands region,Country not found,5.1,89.4,1354030855940,"(2012, 11, 27)"
3,3_16,-55.0,-15.0,-59.391,-18.067,east of the South Sandwich Islands,Country not found,5.1,10.0,1353298166720,"(2012, 11, 19)"
4,4_10,-45.0,-75.0,-45.761,-77.053,"Off the coast of Aisen, Chile",Country not found,6.1,9.0,1352781086760,"(2012, 11, 13)"
5,4_29,-45.0,115.0,-49.699,117.354,western Indian-Antarctic Ridge,Country not found,5.2,10.0,1352396285320,"(2012, 11, 8)"
6,4_30,-45.0,125.0,-42.732,124.723,south of Australia,Country not found,5.3,10.0,1352440302250,"(2012, 11, 9)"
7,5_7,-35.0,-105.0,-35.465,-104.8,southeast of Easter Island,Country not found,5.5,10.0,1352200171960,"(2012, 11, 6)"
8,5_8,-35.0,-95.0,-37.209,-95.075,southeast of Easter Island,Country not found,5.4,10.0,1353175939870,"(2012, 11, 17)"
9,5_8,-35.0,-95.0,-37.182,-95.142,southeast of Easter Island,Country not found,5.4,10.0,1353177830650,"(2012, 11, 17)"
10,5_10,-35.0,-75.0,-33.939,-71.868,"45 km SSW of San Antonio, Chile",Chile,5.9,18.0,1353533782740,"(2012, 11, 21)"
11,5_10,-35.0,-75.0,-33.921,-72.254,"69 km WSW of San Antonio, Chile",Country not found,5.4,15.7,1353428604780,"(2012, 11, 20)"
12,5_10,-35.0,-75.0,-33.916,-71.994,"50 km SW of San Antonio, Chile",Chile,5.2,16.0,1353538349370,"(2012, 11, 21)"
13,5_10,-35.0,-75.0,-33.928,-72.17,"63 km SW of San Antonio, Chile",Country not found,5.1,11.2,1353343550370,"(2012, 11, 19)"
14,5_10,-35.0,-75.0,-33.931,-72.1,"58 km SW of San Antonio, Chile",Chile,5.1,19.3,1353521798500,"(2012, 11, 21)"
15,5_11,-35.0,-65.0,-32.91,-69.106,"26 km W of Mendoza, Argentina",Argentina,5.0,8.0,1354147779000,"(2012, 11, 29)"
16,5_23,-35.0,55.0,-36.132,53.497,South Indian Ocean,Country not found,5.1,6.0,1352345068310,"(2012, 11, 8)"
17,6_0,-25.0,-175.0,-21.043,-175.934,"75 km W of Haveluloto, Tonga",Country not found,5.6,24.4,1352849028050,"(2012, 11, 13)"
18,6_0,-25.0,-175.0,-20.739,-174.079,"106 km SSE of Pangai, Tonga",Country not found,5.2,10.0,1352878913210,"(2012, 11, 14)"
19,6_10,-25.0,-75.0,-29.118,-71.19,"73 km SW of Vallenar, Chile",Chile,6.1,63.0,1352919726120,"(2012, 11, 14)"
20,6_24,-25.0,65.0,-28.775,61.983,Southwest Indian Ridge,Country not found,5.2,10.0,1352075083500,"(2012, 11, 5)"
21,6_35,-25.0,175.0,-22.354,173.923,southeast of the Loyalty Islands,Country not found,5.0,49.7,1353624271930,"(2012, 11, 22)"
22,7_0,-15.0,-175.0,-18.381,-172.32,"178 km E of Neiafu, Tonga",Country not found,5.9,10.0,1353129176770,"(2012, 11, 17)"
23,7_0,-15.0,-175.0,-16.662,-173.617,"80 km SSE of Hihifo, Tonga",Country not found,5.1,15.0,1351970713220,"(2012, 11, 3)"
24,7_0,-15.0,-175.0,-18.807,-173.33,"71 km ESE of Neiafu, Tonga",Country not found,5.1,11.0,1352397398450,"(2012, 11, 8)"
25,7_0,-15.0,-175.0,-17.631,-173.09,Tonga,Country not found,5.1,10.0,1352732289650,"(2012, 11, 12)"
26,7_29,-15.0,115.0,-11.359,117.931,"south of Sumbawa, Indonesia",Country not found,5.4,25.0,1353516400130,"(2012, 11, 21)"
27,7_34,-15.0,165.0,-10.755,164.828,"106 km W of Lata, Solomon Islands",Country not found,5.2,25.9,1352645770590,"(2012, 11, 11)"
28,7_34,-15.0,165.0,-10.121,161.13,"94 km WNW of Kirakira, Solomon Islands",Solomon Islands,5.0,64.3,1352477921870,"(2012, 11, 9)"
29,7_34,-15.0,165.0,-10.789,162.74,"97 km ESE of Kirakira, Solomon Islands",Country not found,5.0,25.3,1353703846810,"(2012, 11, 23)"
30,8_7,-5.0,-105.0,-9.098,-108.329,central East Pacific Rise,Country not found,5.4,10.0,1353889034860,"(2012, 11, 26)"
31,8_7,-5.0,-105.0,-8.962,-108.73,central East Pacific Rise,Country not found,5.1,10.0,1352285200800,"(2012, 11, 7)"
32,8_9,-5.0,-85.0,-6.588,-81.07,"117 km W of Mórrope, Peru",Peru,5.5,10.0,1354172952130,"(2012, 11, 29)"
33,8_9,-5.0,-85.0,-1.736,-81.577,"87 km NW of Salinas, Ecuador",Country not found,5.1,47.4,1352771806760,"(2012, 11, 13)"
34,8_28,-5.0,105.0,-4.535,102.826,"73 km SW of Pagar Alam, Indonesia",Indonesia,5.2,35.3,1353607270390,"(2012, 11, 22)"
35,8_28,-5.0,105.0,-7.373,106.666,"44 km SSE of Pelabuhanratu, Indonesia",Indonesia,5.1,49.5,1352527527190,"(2012, 11, 10)"
36,8_29,-5.0,115.0,-7.947,117.614,"53 km NNE of Pototano, Indonesia",Indonesia,5.3,35.0,1352473671050,"(2012, 11, 9)"
37,8_29,-5.0,115.0,-8.918,115.124,"14 km SSW of Jimbaran, Indonesia",Indonesia,5.0,78.5,1353575372310,"(2012, 11, 22)"
38,8_30,-5.0,125.0,-2.952,129.219,"54 km NE of Amahai, Indonesia",Indonesia,5.7,11.2,1353985146520,"(2012, 11, 27)"
39,8_30,-5.0,125.0,-0.144,125.236,"164 km SSE of Tondano, Indonesia",Indonesia,5.2,40.2,1352075399160,"(2012, 11, 5)"
40,8_30,-5.0,125.0,-8.887,120.676,"38 km SE of Ruteng, Indonesia",Indonesia,5.0,10.0,1352538411270,"(2012, 11, 10)"
41,8_31,-5.0,135.0,-5.398,131.134,"181 km W of Tual, Indonesia",Indonesia,5.6,50.3,1354092976220,"(2012, 11, 28)"
42,8_31,-5.0,135.0,-2.712,138.75,"209 km W of Abepura, Indonesia",Indonesia,5.2,51.2,1354017499350,"(2012, 11, 27)"
43,8_32,-5.0,145.0,-3.109,148.27,"162 km SE of Lorengau, Papua New Guinea",Papua New Guinea,5.9,10.0,1352967708450,"(2012, 11, 15)"
44,8_32,-5.0,145.0,-3.423,145.562,"180 km ENE of Angoram, Papua New Guinea",Papua New Guinea,5.9,10.0,1354187421670,"(2012, 11, 29)"
45,8_32,-5.0,145.0,-3.836,148.846,"237 km NW of Kimbe, Papua New Guinea",Papua New Guinea,5.3,10.0,1352211636120,"(2012, 11, 6)"
46,8_32,-5.0,145.0,-5.28,145.559,"26 km WSW of Madang, Papua New Guinea",Papua New Guinea,5.0,92.7,1351776372270,"(2012, 11, 1)"
47,8_33,-5.0,155.0,-5.705,151.602,"163 km E of Kimbe, Papua New Guinea",Papua New Guinea,6.0,13.0,1353318274120,"(2012, 11, 19)"
48,8_33,-5.0,155.0,-5.86,151.341,"137 km ESE of Kimbe, Papua New Guinea",Papua New Guinea,5.6,35.0,1352936516430,"(2012, 11, 14)"
49,8_33,-5.0,155.0,-5.45,151.688,"138 km SSW of Kokopo, Papua New Guinea",Papua New Guinea,5.3,49.7,1352669587720,"(2012, 11, 11)"
50,8_33,-5.0,155.0,-5.785,151.655,"170 km E of Kimbe, Papua New Guinea",Papua New Guinea,5.3,14.8,1353322509030,"(2012, 11, 19)"
51,8_33,-5.0,155.0,-5.793,151.625,"166 km E of Kimbe, Papua New Guinea",Papua New Guinea,5.1,10.6,1353320153900,"(2012, 11, 19)"
52,9_14,5.0,-35.0,7.048,-34.073,central Mid-Atlantic Ridge,Country not found,5.6,10.0,1351947492220,"(2012, 11, 3)"
53,9_23,5.0,55.0,9.963,57.203,Carlsberg Ridge,Country not found,5.6,10.0,1352182647780,"(2012, 11, 6)"
54,9_27,5.0,95.0,0.886,97.464,"159 km SSW of Singkil, Indonesia",Indonesia,5.2,22.1,1352491185990,"(2012, 11, 9)"
55,9_30,5.0,125.0,9.219,126.161,"2 km NW of Tigao, Philippines",Philippines,6.1,37.0,1351880252730,"(2012, 11, 2)"
56,9_30,5.0,125.0,1.374,122.2,"133 km NW of Gorontalo, Indonesia",Indonesia,5.7,25.0,1352165781630,"(2012, 11, 6)"
57,9_30,5.0,125.0,9.982,122.472,"1 km W of Kaliling, Philippines",Philippines,5.7,40.9,1352870502470,"(2012, 11, 14)"
58,9_30,5.0,125.0,1.357,122.167,"134 km NW of Gorontalo, Indonesia",Indonesia,5.6,35.0,1352166146330,"(2012, 11, 6)"
59,9_30,5.0,125.0,1.229,122.105,"131 km NW of Gorontalo, Indonesia",Indonesia,5.4,35.0,1351813038240,"(2012, 11, 1)"
60,9_30,5.0,125.0,4.6,125.076,"98 km SSW of Sarangani, Philippines",Country not found,5.3,37.2,1352072798730,"(2012, 11, 4)"
61,9_30,5.0,125.0,4.684,125.144,"87 km SSW of Sarangani, Philippines",Country not found,5.1,42.7,1352076939810,"(2012, 11, 5)"
62,9_30,5.0,125.0,1.281,122.088,"136 km NW of Gorontalo, Indonesia",Indonesia,5.0,17.4,1352165900120,"(2012, 11, 6)"
63,9_30,5.0,125.0,1.619,125.824,Molucca Sea,Indonesia,5.0,73.0,1353631221230,"(2012, 11, 23)"
64,10_7,15.0,-105.0,18.346,-100.382,"8 km N of San José Poliutla, Mexico",Mexico,6.1,53.0,1352971221910,"(2012, 11, 15)"
65,10_8,15.0,-95.0,13.988,-91.895,"33 km S of Champerico, Guatemala",Country not found,7.4,24.0,1352306146930,"(2012, 11, 7)"
66,10_8,15.0,-95.0,14.129,-92.164,"32 km SW of Champerico, Guatemala",Country not found,6.5,20.0,1352672099240,"(2012, 11, 11)"
67,10_8,15.0,-95.0,13.849,-92.156,"55 km SSW of Champerico, Guatemala",Country not found,5.7,35.0,1352328168220,"(2012, 11, 7)"
68,10_8,15.0,-95.0,13.757,-92.113,"63 km SSW of Champerico, Guatemala",Country not found,5.5,10.0,1354217551750,"(2012, 11, 29)"
69,10_8,15.0,-95.0,13.967,-92.193,"47 km SW of Champerico, Guatemala",Country not found,5.1,26.8,1352318133240,"(2012, 11, 7)"
70,10_8,15.0,-95.0,13.815,-92.224,"62 km SSW of Champerico, Guatemala",Country not found,5.1,42.1,1352567709900,"(2012, 11, 10)"
71,10_8,15.0,-95.0,13.897,-92.299,Near the coast of Guatemala,Country not found,5.0,34.5,1352676073510,"(2012, 11, 11)"
72,10_8,15.0,-95.0,13.843,-92.727,"93 km SW of Ocós, Guatemala",Country not found,5.0,12.0,1352961754800,"(2012, 11, 15)"
73,10_27,15.0,95.0,13.85,93.637,"257 km NNE of Bamboo Flat, India",Country not found,5.1,53.7,1353971632470,"(2012, 11, 26)"
