,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,2_14,-65.0,-35.0,-61.305,-35.922,Scotia Sea,Country not found,5.1,27.9,1276639618470,"(2010, 6, 15)"
1,3_3,-55.0,-145.0,-57.25,-141.75,Pacific-Antarctic Ridge,Country not found,5.3,10.0,1275849224000,"(2010, 6, 6)"
2,3_15,-55.0,-25.0,-56.168,-27.066,South Sandwich Islands region,Country not found,5.0,10.0,1275562174160,"(2010, 6, 3)"
3,3_15,-55.0,-25.0,-55.769,-27.273,South Sandwich Islands region,Country not found,5.0,31.5,1277243402290,"(2010, 6, 22)"
4,4_29,-45.0,115.0,-49.939,110.641,southeast Indian Ridge,Country not found,5.0,10.0,1277138519630,"(2010, 6, 21)"
5,5_0,-35.0,-175.0,-32.929,-179.346,south of the Kermadec Islands,Country not found,5.4,55.6,1275790801870,"(2010, 6, 6)"
6,5_0,-35.0,-175.0,-32.917,-177.933,south of the Kermadec Islands,Country not found,5.2,35.1,1277542584830,"(2010, 6, 26)"
7,5_0,-35.0,-175.0,-30.676,-177.516,"Kermadec Islands, New Zealand",Country not found,5.0,35.0,1276139309700,"(2010, 6, 10)"
8,5_7,-35.0,-105.0,-36.129,-100.176,southeast of Easter Island,Country not found,5.6,23.2,1277068131580,"(2010, 6, 20)"
9,5_7,-35.0,-105.0,-35.392,-106.376,southern East Pacific Rise,Country not found,5.3,10.0,1276333503970,"(2010, 6, 12)"
10,5_7,-35.0,-105.0,-34.539,-108.393,southern East Pacific Rise,Country not found,5.1,10.0,1277387345300,"(2010, 6, 24)"
11,5_8,-35.0,-95.0,-37.281,-94.289,West Chile Rise,Country not found,5.0,10.0,1276431920810,"(2010, 6, 13)"
12,5_10,-35.0,-75.0,-36.819,-73.505,"36 km WSW of Talcahuano, Chile",Chile,5.6,14.6,1275408329580,"(2010, 6, 1)"
13,5_10,-35.0,-75.0,-37.91,-75.038,"126 km WSW of Lebu, Chile",Country not found,5.6,28.2,1277686787000,"(2010, 6, 28)"
14,5_10,-35.0,-75.0,-37.836,-73.278,"11 km ESE of Cañete, Chile",Chile,5.5,17.0,1277775600590,"(2010, 6, 29)"
15,5_10,-35.0,-75.0,-34.753,-71.822,"43 km WSW of Santa Cruz, Chile",Chile,5.0,39.6,1276246459490,"(2010, 6, 11)"
16,5_10,-35.0,-75.0,-36.875,-73.535,"39 km WNW of Coronel, Chile",Chile,5.0,35.0,1277385849530,"(2010, 6, 24)"
17,5_10,-35.0,-75.0,-36.875,-73.48,"35 km WNW of Coronel, Chile",Chile,5.0,35.0,1277622951450,"(2010, 6, 27)"
18,5_16,-35.0,-15.0,-35.595,-17.617,southern Mid-Atlantic Ridge,Country not found,5.1,10.0,1277352443700,"(2010, 6, 24)"
19,5_23,-35.0,55.0,-37.314,51.95,South Indian Ocean,Country not found,5.8,10.0,1276260019700,"(2010, 6, 11)"
20,5_25,-35.0,75.0,-36.984,78.401,Mid-Indian Ridge,Country not found,5.1,10.0,1275888098540,"(2010, 6, 7)"
21,6_0,-25.0,-175.0,-25.083,-176.233,south of the Fiji Islands,Country not found,5.0,7.7,1276289702710,"(2010, 6, 11)"
22,6_10,-25.0,-75.0,-28.383,-71.345,"61 km WNW of Vallenar, Chile",Chile,5.2,34.3,1276314713000,"(2010, 6, 12)"
23,6_20,-25.0,25.0,-26.415,27.474,"8 km NNW of Fochville, South Africa",South Africa,5.0,2.0,1276516316320,"(2010, 6, 14)"
24,6_34,-25.0,165.0,-20.086,169.162,"61 km SSW of Isangel, Vanuatu",Country not found,5.3,35.0,1276066813020,"(2010, 6, 9)"
25,6_35,-25.0,175.0,-22.581,171.796,southeast of the Loyalty Islands,Country not found,5.3,36.2,1276309285620,"(2010, 6, 12)"
26,7_0,-15.0,-175.0,-17.177,-173.231,"148 km SSE of Hihifo, Tonga",Country not found,5.2,10.0,1277825574420,"(2010, 6, 29)"
27,7_0,-15.0,-175.0,-15.09,-173.432,Tonga,Country not found,5.1,10.0,1275836575470,"(2010, 6, 6)"
28,7_0,-15.0,-175.0,-17.792,-173.553,"105 km NNE of Neiafu, Tonga",Country not found,5.1,47.9,1277816134470,"(2010, 6, 29)"
29,7_10,-15.0,-75.0,-17.302,-72.593,"62 km WSW of Islay (Matarani), Peru",Peru,5.1,36.3,1275978744070,"(2010, 6, 8)"
30,7_34,-15.0,165.0,-10.627,161.447,"55 km WSW of Kirakira, Solomon Islands",Solomon Islands,6.7,35.0,1277530219490,"(2010, 6, 26)"
31,7_34,-15.0,165.0,-18.597,169.485,"106 km NNE of Isangel, Vanuatu",Vanuatu,6.0,12.0,1276125797350,"(2010, 6, 9)"
32,7_34,-15.0,165.0,-17.876,169.103,"85 km E of Port-Vila, Vanuatu",Country not found,5.7,40.4,1275410852010,"(2010, 6, 1)"
33,7_34,-15.0,165.0,-13.731,166.594,"104 km W of Sola, Vanuatu",Vanuatu,5.6,35.0,1275504667290,"(2010, 6, 2)"
34,7_34,-15.0,165.0,-10.26,161.433,"57 km WNW of Kirakira, Solomon Islands",Solomon Islands,5.6,42.8,1276656445560,"(2010, 6, 16)"
