,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,2_15,-65.0,-25.0,-60.7272,-25.489,South Sandwich Islands region,Country not found,5.0,10.0,1584648998229,"(2020, 3, 19)"
1,3_11,-55.0,-65.0,-56.0767,-60.1829,Drake Passage,Country not found,5.0,10.0,1585550667186,"(2020, 3, 30)"
2,3_15,-55.0,-25.0,-56.6059,-26.8921,South Sandwich Islands region,South Georgia and the South Sandwich Islands,5.4,78.32,1585254294588,"(2020, 3, 26)"
3,3_15,-55.0,-25.0,-59.6397,-26.5723,South Sandwich Islands region,Country not found,5.1,59.36,1583340476844,"(2020, 3, 4)"
4,3_15,-55.0,-25.0,-59.6088,-26.3897,South Sandwich Islands region,Country not found,5.1,79.75,1583184195272,"(2020, 3, 2)"
5,3_15,-55.0,-25.0,-59.6743,-26.2814,South Sandwich Islands region,Country not found,5.0,66.7,1583230476255,"(2020, 3, 3)"
6,3_15,-55.0,-25.0,-58.7143,-25.3401,South Sandwich Islands region,Country not found,5.0,35.0,1583619800981,"(2020, 3, 7)"
7,3_32,-55.0,145.0,-54.6199,144.1688,west of Macquarie Island,Country not found,5.0,10.0,1583197598285,"(2020, 3, 3)"
8,4_8,-45.0,-95.0,-40.9746,-91.8715,West Chile Rise,Country not found,5.1,10.0,1583584986584,"(2020, 3, 7)"
9,4_10,-45.0,-75.0,-44.478,-78.9908,"Off the coast of Aisen, Chile",Country not found,5.1,10.0,1584985572125,"(2020, 3, 23)"
10,4_17,-45.0,-5.0,-48.8536,-8.7884,southern Mid-Atlantic Ridge,Country not found,5.1,10.0,1583420325960,"(2020, 3, 5)"
11,4_21,-45.0,35.0,-48.4146,31.42,south of Africa,Country not found,5.1,10.0,1584698058030,"(2020, 3, 20)"
12,5_0,-35.0,-175.0,-32.3931,-178.0772,south of the Kermadec Islands,Country not found,5.2,10.0,1583888508364,"(2020, 3, 11)"
13,5_0,-35.0,-175.0,-34.2105,-179.0472,south of the Kermadec Islands,Country not found,5.0,10.0,1584668170804,"(2020, 3, 20)"
14,5_10,-35.0,-75.0,-36.1555,-73.1685,"54 km NNW of Tomé, Chile",Country not found,5.6,33.03,1584432723636,"(2020, 3, 17)"
15,5_10,-35.0,-75.0,-35.7473,-73.4677,"102 km NW of Quirihue, Chile",Country not found,5.1,10.0,1585119158920,"(2020, 3, 25)"
16,5_23,-35.0,55.0,-31.368,58.3242,Southwest Indian Ridge,Country not found,6.0,10.0,1583490522029,"(2020, 3, 6)"
17,5_35,-35.0,175.0,-36.545,178.8162,"211 km NE of Opotiki, New Zealand",Country not found,5.8,48.06,1584180315903,"(2020, 3, 14)"
18,5_35,-35.0,175.0,-36.5901,178.9624,"216 km NE of Opotiki, New Zealand",Country not found,5.1,47.07,1584550584148,"(2020, 3, 18)"
19,6_0,-25.0,-175.0,-27.367,-175.6102,Kermadec Islands region,Country not found,6.4,11.0,1584180077118,"(2020, 3, 14)"
20,6_0,-25.0,-175.0,-29.7266,-176.2111,Kermadec Islands region,Country not found,5.4,10.0,1583413905794,"(2020, 3, 5)"
21,6_0,-25.0,-175.0,-23.9069,-174.5171,"288 km S of ‘Ohonua, Tonga",Country not found,5.1,10.0,1585488827704,"(2020, 3, 29)"
22,6_0,-25.0,-175.0,-29.8195,-176.1228,Kermadec Islands region,Country not found,5.0,10.0,1583313094685,"(2020, 3, 4)"
23,6_0,-25.0,-175.0,-23.5487,-174.7415,"246 km S of ‘Ohonua, Tonga",Country not found,5.0,10.0,1585035517882,"(2020, 3, 24)"
24,6_34,-25.0,165.0,-21.4233,169.485,"166 km E of Tadine, New Caledonia",Country not found,5.7,10.0,1585505954153,"(2020, 3, 29)"
25,6_35,-25.0,175.0,-22.5528,173.3814,southeast of the Loyalty Islands,Country not found,5.1,10.0,1584217668098,"(2020, 3, 14)"
26,7_0,-15.0,-175.0,-16.0252,-172.1911,"171 km E of Hihifo, Tonga",Country not found,6.0,10.0,1584461182370,"(2020, 3, 17)"
