,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,2_33,-65.0,155.0,-61.203,153.875,Balleny Islands region,Country not found,5.6,10.0,1270136811000,"(2010, 4, 1)"
1,2_34,-65.0,165.0,-62.21,164.688,Balleny Islands region,Country not found,5.2,10.0,1270813836770,"(2010, 4, 9)"
2,2_34,-65.0,165.0,-61.819,161.163,Balleny Islands region,Country not found,5.1,10.0,1271568688350,"(2010, 4, 18)"
3,3_5,-55.0,-125.0,-55.619,-127.114,Pacific-Antarctic Ridge,Country not found,5.3,10.0,1270956348940,"(2010, 4, 11)"
4,3_15,-55.0,-25.0,-55.606,-27.73,South Sandwich Islands region,Country not found,5.6,7.0,1272229784500,"(2010, 4, 25)"
5,3_15,-55.0,-25.0,-55.729,-27.125,South Sandwich Islands region,Country not found,5.3,39.7,1271725243700,"(2010, 4, 20)"
6,3_15,-55.0,-25.0,-57.179,-24.192,South Sandwich Islands region,Country not found,5.0,10.0,1272535914780,"(2010, 4, 29)"
7,3_15,-55.0,-25.0,-54.36,-22.954,South Sandwich Islands region,Country not found,5.0,35.0,1272271595820,"(2010, 4, 26)"
8,3_29,-55.0,115.0,-50.175,114.702,western Indian-Antarctic Ridge,Country not found,5.6,10.0,1272388629460,"(2010, 4, 27)"
9,3_31,-55.0,135.0,-51.021,139.394,western Indian-Antarctic Ridge,Country not found,5.8,24.2,1272584887830,"(2010, 4, 29)"
10,3_32,-55.0,145.0,-56.919,147.516,west of Macquarie Island,Country not found,5.7,10.0,1271067792380,"(2010, 4, 12)"
11,4_9,-45.0,-85.0,-41.081,-89.894,southeast of Easter Island,Country not found,5.8,7.0,1270880999870,"(2010, 4, 10)"
12,4_30,-45.0,125.0,-42.627,124.949,south of Australia,Country not found,5.1,10.0,1270466621220,"(2010, 4, 5)"
13,5_0,-35.0,-175.0,-31.253,-176.98,Kermadec Islands region,Country not found,5.3,40.5,1270258538030,"(2010, 4, 3)"
14,5_0,-35.0,-175.0,-31.198,-177.846,Kermadec Islands region,Country not found,5.0,37.9,1271338857490,"(2010, 4, 15)"
15,5_7,-35.0,-105.0,-36.155,-100.992,southeast of Easter Island,Country not found,5.4,10.0,1270876003690,"(2010, 4, 10)"
16,5_7,-35.0,-105.0,-35.535,-105.451,southern East Pacific Rise,Country not found,5.3,10.0,1271075804140,"(2010, 4, 12)"
17,5_8,-35.0,-95.0,-36.303,-99.775,southeast of Easter Island,Country not found,5.2,10.1,1272068623490,"(2010, 4, 24)"
18,5_10,-35.0,-75.0,-36.227,-72.878,"30 km W of Quirihue, Chile",Chile,6.0,24.0,1270249087560,"(2010, 4, 2)"
19,5_10,-35.0,-75.0,-37.529,-72.969,"26 km W of Nacimiento, Chile",Chile,6.0,32.0,1272016986180,"(2010, 4, 23)"
20,5_10,-35.0,-75.0,-37.46,-73.732,"17 km NNW of Lebu, Chile",Chile,5.7,6.0,1271457693880,"(2010, 4, 16)"
21,5_10,-35.0,-75.0,-37.42,-73.669,"20 km N of Lebu, Chile",Chile,5.7,24.0,1271459736440,"(2010, 4, 16)"
22,5_10,-35.0,-75.0,-37.159,-73.753,"39 km WNW of Arauco, Chile",Chile,5.6,29.9,1271555378500,"(2010, 4, 18)"
23,5_10,-35.0,-75.0,-37.519,-73.68,"10 km NNW of Lebu, Chile",Chile,5.2,25.8,1271662368890,"(2010, 4, 19)"
24,5_10,-35.0,-75.0,-34.649,-71.82,"41 km W of Santa Cruz, Chile",Chile,5.1,11.8,1270126387610,"(2010, 4, 1)"
25,5_10,-35.0,-75.0,-34.199,-72.104,"81 km SW of San Antonio, Chile",Chile,5.1,36.4,1270150982300,"(2010, 4, 1)"
26,5_10,-35.0,-75.0,-36.119,-72.697,"22 km NW of Quirihue, Chile",Chile,5.1,37.5,1270236850840,"(2010, 4, 2)"
27,5_10,-35.0,-75.0,-35.043,-72.689,"40 km NW of Constitución, Chile",Country not found,5.1,35.6,1270559084070,"(2010, 4, 6)"
28,5_10,-35.0,-75.0,-37.167,-73.759,"40 km WNW of Arauco, Chile",Chile,5.1,19.9,1271559138450,"(2010, 4, 18)"
29,5_10,-35.0,-75.0,-36.858,-73.616,"46 km WNW of Coronel, Chile",Chile,5.1,35.0,1272527794150,"(2010, 4, 29)"
