,bin_id,bin_centre_lat,bin_centre_lon,quake_lat,quake_lon,place,country,magnitude,depth,utm,date
0,2_22,-65.0,45.0,-61.953,46.445,South Indian Ocean,Country not found,5.0,10.0,1278815045870,"(2010, 7, 11)"
1,2_33,-65.0,155.0,-61.348,154.209,Balleny Islands region,Country not found,5.5,10.0,1280464640440,"(2010, 7, 30)"
2,3_4,-55.0,-135.0,-54.295,-136.74,Pacific-Antarctic Ridge,Country not found,5.3,10.0,1279398931290,"(2010, 7, 17)"
3,3_4,-55.0,-135.0,-54.174,-136.867,Pacific-Antarctic Ridge,Country not found,5.3,10.0,1278345456580,"(2010, 7, 5)"
4,3_5,-55.0,-125.0,-55.5,-128.5,Pacific-Antarctic Ridge,Country not found,5.0,10.0,1279623968000,"(2010, 7, 20)"
5,3_29,-55.0,115.0,-50.477,114.179,western Indian-Antarctic Ridge,Country not found,5.0,10.0,1278418903550,"(2010, 7, 6)"
6,3_29,-55.0,115.0,-50.453,114.266,western Indian-Antarctic Ridge,Country not found,5.0,10.0,1278403921800,"(2010, 7, 6)"
7,3_32,-55.0,145.0,-53.73,140.606,west of Macquarie Island,Country not found,5.3,10.0,1278439330140,"(2010, 7, 6)"
8,3_32,-55.0,145.0,-53.752,140.728,west of Macquarie Island,Country not found,5.0,10.0,1278440902420,"(2010, 7, 6)"
9,3_33,-55.0,155.0,-57.515,157.61,Macquarie Island region,Country not found,5.1,11.6,1278366447120,"(2010, 7, 5)"
10,4_10,-45.0,-75.0,-46.06,-75.589,"225 km WSW of Puerto Chacabuco, Chile",Country not found,5.3,14.9,1278716237810,"(2010, 7, 9)"
11,4_10,-45.0,-75.0,-41.947,-73.838,"8 km SSW of Ancud, Chile",Chile,5.0,45.0,1279423777000,"(2010, 7, 18)"
12,4_21,-45.0,35.0,-43.45,39.932,Prince Edward Islands region,Country not found,5.2,10.0,1278962644070,"(2010, 7, 12)"
13,4_30,-45.0,125.0,-49.284,120.832,western Indian-Antarctic Ridge,Country not found,5.2,10.0,1278674175900,"(2010, 7, 9)"
14,5_0,-35.0,-175.0,-30.813,-178.268,"Kermadec Islands, New Zealand",Country not found,5.0,60.2,1278817205520,"(2010, 7, 11)"
15,5_7,-35.0,-105.0,-35.576,-104.013,southeast of Easter Island,Country not found,5.3,10.0,1279711785490,"(2010, 7, 21)"
16,5_10,-35.0,-75.0,-38.067,-73.31,"30 km SSE of Cañete, Chile",Chile,6.6,22.0,1279096341490,"(2010, 7, 14)"
17,5_10,-35.0,-75.0,-38.224,-73.23,"49 km W of Traiguén, Chile",Chile,5.8,35.0,1279119950400,"(2010, 7, 14)"
18,5_10,-35.0,-75.0,-34.153,-72.303,"89 km SW of San Antonio, Chile",Country not found,5.4,8.8,1279154162000,"(2010, 7, 15)"
19,5_10,-35.0,-75.0,-34.007,-72.308,"79 km SW of San Antonio, Chile",Country not found,5.2,23.5,1280007996000,"(2010, 7, 24)"
20,5_10,-35.0,-75.0,-35.655,-72.36,"34 km N of Cauquenes, Chile",Chile,5.1,24.4,1278017902790,"(2010, 7, 1)"
21,5_10,-35.0,-75.0,-34.775,-71.638,"29 km WSW of Santa Cruz, Chile",Chile,5.1,54.8,1278115506000,"(2010, 7, 3)"
22,5_10,-35.0,-75.0,-38.098,-73.412,"32 km S of Cañete, Chile",Chile,5.1,35.0,1279095674370,"(2010, 7, 14)"
23,5_10,-35.0,-75.0,-37.425,-73.642,"20 km N of Lebu, Chile",Chile,5.1,15.9,1280491854000,"(2010, 7, 30)"
24,5_10,-35.0,-75.0,-35.619,-71.953,"20 km W of San Javier, Chile",Chile,5.0,47.2,1278424442140,"(2010, 7, 6)"
25,5_10,-35.0,-75.0,-38.133,-74.169,"73 km SW of Lebu, Chile",Country not found,5.0,27.2,1279155722000,"(2010, 7, 15)"
26,5_10,-35.0,-75.0,-37.28,-73.844,"40 km NNW of Lebu, Chile",Chile,5.0,18.3,1279493944000,"(2010, 7, 18)"
27,5_16,-35.0,-15.0,-39.923,-16.526,southern Mid-Atlantic Ridge,Country not found,5.2,10.0,1278742703650,"(2010, 7, 10)"
28,5_35,-35.0,175.0,-38.965,177.353,"7 km N of Wairoa, New Zealand",New Zealand,5.1,37.7,1278854620160,"(2010, 7, 11)"
29,6_0,-25.0,-175.0,-21.699,-174.938,"40 km S of ‘Ohonua, Tonga",Country not found,5.0,13.8,1277953665210,"(2010, 7, 1)"
30,6_0,-25.0,-175.0,-21.7,-174.993,"40 km S of ‘Ohonua, Tonga",Country not found,5.0,5.8,1278130928640,"(2010, 7, 3)"
31,6_0,-25.0,-175.0,-25.261,-176.538,south of the Fiji Islands,Country not found,5.0,72.8,1278773390970,"(2010, 7, 10)"
32,6_0,-25.0,-175.0,-23.966,-176.095,south of the Fiji Islands,Country not found,5.0,35.0,1280185099350,"(2010, 7, 26)"
33,6_11,-25.0,-65.0,-24.715,-69.817,"102 km NE of Taltal, Chile",Chile,5.5,55.0,1279346863550,"(2010, 7, 17)"
34,6_16,-25.0,-15.0,-29.031,-13.096,southern Mid-Atlantic Ridge,Country not found,5.8,10.0,1279646390290,"(2010, 7, 20)"
35,6_24,-25.0,65.0,-20.147,66.855,Mauritius - Reunion region,Country not found,5.0,10.0,1280446085900,"(2010, 7, 29)"
36,6_35,-25.0,175.0,-22.775,171.759,southeast of the Loyalty Islands,Country not found,5.5,42.5,1279659998620,"(2010, 7, 20)"
37,6_35,-25.0,175.0,-22.143,170.117,"240 km ESE of Tadine, New Caledonia",Country not found,5.2,48.5,1279909874710,"(2010, 7, 23)"
38,7_0,-15.0,-175.0,-15.069,-173.548,"101 km NNE of Hihifo, Tonga",Country not found,5.9,7.0,1280029157410,"(2010, 7, 25)"
39,7_0,-15.0,-175.0,-15.661,-175.223,"156 km WNW of Hihifo, Tonga",Country not found,5.6,10.0,1279383601580,"(2010, 7, 17)"
40,7_0,-15.0,-175.0,-15.027,-174.615,"135 km NW of Hihifo, Tonga",Country not found,5.3,10.0,1278260022860,"(2010, 7, 4)"
41,7_0,-15.0,-175.0,-15.051,-173.556,"103 km NNE of Hihifo, Tonga",Country not found,5.1,10.0,1280031098130,"(2010, 7, 25)"
42,7_0,-15.0,-175.0,-16.985,-173.482,"118 km SSE of Hihifo, Tonga",Country not found,5.0,10.0,1278083490260,"(2010, 7, 2)"
43,7_0,-15.0,-175.0,-14.884,-174.625,"148 km NW of Hihifo, Tonga",Country not found,5.0,10.0,1278250712640,"(2010, 7, 4)"
44,7_0,-15.0,-175.0,-15.6,-172.981,"95 km ENE of Hihifo, Tonga",Country not found,5.0,25.8,1280411956250,"(2010, 7, 29)"
45,7_29,-15.0,115.0,-12.548,114.522,northwest of Australia,Country not found,5.0,10.0,1279999076000,"(2010, 7, 24)"
46,7_34,-15.0,165.0,-13.643,166.485,"118 km WNW of Sola, Vanuatu",Vanuatu,6.3,29.0,1278050643130,"(2010, 7, 2)"
47,7_34,-15.0,165.0,-15.132,168.162,"115 km ENE of Luganville, Vanuatu",Vanuatu,6.1,6.0,1279775036440,"(2010, 7, 22)"
48,7_34,-15.0,165.0,-13.652,166.605,"105 km WNW of Sola, Vanuatu",Vanuatu,5.3,35.0,1278072013530,"(2010, 7, 2)"
49,7_34,-15.0,165.0,-11.414,163.59,"211 km ESE of Kirakira, Solomon Islands",Country not found,5.3,55.5,1278159212180,"(2010, 7, 3)"
50,7_34,-15.0,165.0,-12.236,165.523,"169 km S of Lata, Solomon Islands",Country not found,5.2,28.9,1280341269680,"(2010, 7, 28)"
51,7_34,-15.0,165.0,-10.831,165.519,"32 km WSW of Lata, Solomon Islands",Country not found,5.1,50.4,1279958140440,"(2010, 7, 24)"
52,7_34,-15.0,165.0,-13.672,166.448,"121 km W of Sola, Vanuatu",Vanuatu,5.0,35.0,1278087925810,"(2010, 7, 2)"
53,7_34,-15.0,165.0,-10.532,161.338,"64 km W of Kirakira, Solomon Islands",Solomon Islands,5.0,59.5,1278751348680,"(2010, 7, 10)"
54,7_34,-15.0,165.0,-15.173,168.177,"115 km ENE of Luganville, Vanuatu",Vanuatu,5.0,35.0,1279751792990,"(2010, 7, 21)"
55,7_35,-15.0,175.0,-17.838,179.508,"32 km NE of Levuka, Fiji",Fiji,5.2,35.0,1280381411510,"(2010, 7, 29)"
56,8_7,-5.0,-105.0,-4.073,-103.734,central East Pacific Rise,Country not found,5.0,10.0,1278502281300,"(2010, 7, 7)"
57,8_7,-5.0,-105.0,-6.335,-107.518,central East Pacific Rise,Country not found,5.0,10.0,1278664745650,"(2010, 7, 9)"
58,8_9,-5.0,-85.0,-8.469,-80.471,"146 km WSW of Santiago de Cao, Peru",Peru,5.7,28.7,1278226664810,"(2010, 7, 4)"
59,8_24,-5.0,65.0,-9.246,67.324,Mid-Indian Ridge,Country not found,5.1,10.0,1278117445260,"(2010, 7, 3)"
60,8_24,-5.0,65.0,-9.75,66.25,Mid-Indian Ridge,Country not found,5.1,10.0,1278117448000,"(2010, 7, 3)"
61,8_24,-5.0,65.0,-9.378,67.014,Mid-Indian Ridge,Country not found,5.1,10.0,1278121050720,"(2010, 7, 3)"
62,8_24,-5.0,65.0,-8.137,68.032,Chagos Archipelago region,Country not found,5.1,10.0,1280003285630,"(2010, 7, 24)"
63,8_27,-5.0,95.0,-1.348,99.533,"101 km WSW of Padang, Indonesia",Indonesia,5.0,35.0,1279984670590,"(2010, 7, 24)"
64,8_28,-5.0,105.0,-5.001,101.131,"182 km SW of Bengkulu, Indonesia",Country not found,5.2,25.7,1279751132490,"(2010, 7, 21)"
65,8_28,-5.0,105.0,-6.04,105.495,"52 km NW of Labuan, Indonesia",Indonesia,5.1,67.6,1278670418760,"(2010, 7, 9)"
66,8_28,-5.0,105.0,-4.533,102.451,"83 km SSE of Bengkulu, Indonesia",Indonesia,5.1,35.0,1279895653250,"(2010, 7, 23)"
67,8_29,-5.0,115.0,-8.275,118.584,"25 km NW of Bima, Indonesia",Indonesia,5.1,40.4,1279259152540,"(2010, 7, 16)"
68,8_29,-5.0,115.0,-8.234,118.591,"29 km NNW of Bima, Indonesia",Indonesia,5.0,47.6,1279259906420,"(2010, 7, 16)"
69,8_30,-5.0,125.0,-5.171,129.385,"208 km SSE of Amahai, Indonesia",Indonesia,5.8,36.3,1278003469260,"(2010, 7, 1)"
70,8_30,-5.0,125.0,-1.422,120.636,"13 km WSW of Poso, Indonesia",Indonesia,5.1,46.6,1280015472640,"(2010, 7, 24)"
71,8_30,-5.0,125.0,-2.892,128.048,"90 km N of Ambon, Indonesia",Indonesia,5.0,36.3,1279773904440,"(2010, 7, 22)"
72,8_31,-5.0,135.0,-2.433,138.795,"205 km W of Abepura, Indonesia",Indonesia,5.7,31.1,1279065390500,"(2010, 7, 13)"
73,8_32,-5.0,145.0,-3.832,141.4,"127 km S of Vanimo, Papua New Guinea",Papua New Guinea,5.6,35.0,1280164129850,"(2010, 7, 26)"
74,8_32,-5.0,145.0,-2.769,141.175,"16 km WSW of Vanimo, Papua New Guinea",Papua New Guinea,5.3,38.5,1279670073440,"(2010, 7, 20)"
75,8_32,-5.0,145.0,-6.503,149.817,"44 km SE of Kandrian, Papua New Guinea",Papua New Guinea,5.1,42.1,1279957578900,"(2010, 7, 24)"
76,8_32,-5.0,145.0,-3.5,149.5,"176 km SW of Kavieng, Papua New Guinea",Papua New Guinea,5.0,10.0,1278188584000,"(2010, 7, 3)"
77,8_32,-5.0,145.0,-2.673,141.413,"12 km E of Vanimo, Papua New Guinea",Papua New Guinea,5.0,8.0,1278376728850,"(2010, 7, 6)"
78,8_32,-5.0,145.0,-6.005,147.076,"79 km N of Lae, Papua New Guinea",Papua New Guinea,5.0,10.0,1278694590120,"(2010, 7, 9)"
79,8_32,-5.0,145.0,-5.777,147.109,"105 km N of Lae, Papua New Guinea",Papua New Guinea,5.0,69.7,1279328629720,"(2010, 7, 17)"
80,8_33,-5.0,155.0,-5.931,150.59,"New Britain region, Papua New Guinea",Papua New Guinea,7.3,35.0,1279460099360,"(2010, 7, 18)"
81,8_33,-5.0,155.0,-5.966,150.428,"56 km SE of Kimbe, Papua New Guinea",Papua New Guinea,6.9,28.0,1279458249410,"(2010, 7, 18)"
82,8_33,-5.0,155.0,-5.902,150.712,"74 km ESE of Kimbe, Papua New Guinea",Papua New Guinea,6.3,24.0,1279653500370,"(2010, 7, 20)"
83,8_33,-5.0,155.0,-6.169,154.424,"118 km W of Panguna, Papua New Guinea",Country not found,5.9,35.0,1278485440970,"(2010, 7, 7)"
84,8_33,-5.0,155.0,-7.863,158.709,"102 km WNW of Buala, Solomon Islands",Solomon Islands,5.7,47.2,1278766459920,"(2010, 7, 10)"
85,8_33,-5.0,155.0,-6.015,150.696,"80 km SE of Kimbe, Papua New Guinea",Papua New Guinea,5.6,35.0,1279657868860,"(2010, 7, 20)"
86,8_33,-5.0,155.0,-6.492,150.197,"78 km ESE of Kandrian, Papua New Guinea",Country not found,5.4,35.0,1279508472630,"(2010, 7, 19)"
87,8_33,-5.0,155.0,-6.08,154.508,"111 km WNW of Panguna, Papua New Guinea",Country not found,5.3,35.0,1278494011610,"(2010, 7, 7)"
